year,company,class,auwgr,lkpp,amlr,amer,der,aoer
2014,c095,cnstr_engr,0.4567355878094955,25.859608745684696,0.9357481343448304,0.2641509433962264,-0.22142618508482126,0.1
2015,c095,cnstr_engr,0.6592285841404566,2.137797730390323,1.0223991469402243,0.43860467829434757,-0.43764575887509594,0.05003367396180789
2016,c095,cnstr_engr,0.3039715592574795,3.049636190135385,1.1402384542347437,0.4092786983029633,-0.2019639774325022,0.1
2017,c095,cnstr_engr,0.3004420395499234,1.7179810580870043,1.324545622042893,0.3758609642799936,-0.23814997570184293,0.015608592734974282
2018,c095,cnstr_engr,0.45816655301522763,1.8990017303340876,1.60838111118761,0.6332099734589361,0.09261789541194633,0.016971328174647676
2005,c095,motor,0.053477252720014135,1.4458306588160101,1.763989939461597,0.1207968654525345,0.09715111539523034,0.1
2006,c095,motor,0.0313586902527883,1.3926946940282277,1.9584759523809363,0.15784606937294737,0.08769734199402578,0.1
2007,c095,motor,-0.21961797381556863,1.463438652570389,2.211698271105507,0.15508238049293402,0.08965028359434596,0.1
2008,c095,motor,-0.3039179009612366,1.0185882729405737,2.339756407446473,0.15634030387730366,0.1088472237341069,0.1
2009,c095,motor,0.020364032023915967,0.9249572142124426,2.2122565384011743,0.12592370085599733,0.09073568020747746,0.014874595480755209
2010,c095,motor,0.0684131231472983,1.3379839670130333,2.207335478855617,0.11022383346501667,0.09297747108947589,0.013948263344825275
2011,c095,motor,0.056365408295785735,1.3904630482582034,2.171787612560585,0.12590020420651116,0.09988746822352337,0.01480326348623045
2012,c095,motor,0.07641305060512842,1.4146499287856986,2.1866848364362372,0.12948880141128621,0.1030802983123443,0.013957754374635383
2013,c095,motor,0.10901225365557603,1.4756768324360883,2.253641556204295,0.1395561113828157,0.09970203035488809,0.013205035012002332
2014,c095,motor,0.395588131701668,1.592778466425158,2.3690963902460918,0.14444559096377935,0.10438793313756131,0.013977659974403093
2015,c095,motor,0.07477048873050096,3.0462025011498155,2.423376443416575,0.1753080768105517,0.11476985834258928,0.017933162120910496
2016,c095,motor,0.14168081515858277,1.5870490979974234,2.4301663521483725,0.1611580456461599,0.13451784242860698,0.025821179375965973
2017,c095,motor,0.05371816886819887,1.8782528110448409,2.4250412900021403,0.171412658555148,0.14581281215991748,0.035643665519019416
2018,c095,motor,0.030563117409259443,1.6651194376806702,2.3864798393991333,0.1625421378645406,0.14131507678898442,0.03235018312048583
2005,c095,wic,-0.3906281641668583,1.2523760968270778,2.4200279366950777,0.48883663092599766,0.09310596513925132,0.1
2006,c095,wic,-0.20353489352043755,1.0466284578708356,2.2372475334363386,0.2260758753901683,0.09605720472438628,0.1
2007,c095,wic,-0.44511095602003636,1.160423302705825,2.2807185585051184,0.18179160934338862,0.09811265967689467,0.1
2008,c095,wic,0.005748497831612427,0.825001681100112,2.1813342762173145,0.1042341804071456,0.0985283393964026,0.1
2009,c095,wic,-0.25710872928944195,1.4045480812528819,2.6745158692810387,0.19676686767421894,0.07013912880729668,0.011958589467861115
2010,c095,wic,-0.40133207792616526,1.4120481006525143,3.4484605851706664,0.5917806356760422,0.09092413179327395,0.01734534066517448
2011,c095,wic,-0.07177166333152019,1.1654857464251436,3.6706655174680445,0.3880663757199358,0.08339343486567233,0.011154196521927662
2012,c095,wic,-0.15859745649210555,1.599066383448248,3.562536447740564,0.37042960886671333,0.08768654987482806,0.016245399475293253
2013,c095,wic,-0.21351696010046795,1.5585759979146385,3.578435639756292,0.5007634318778262,0.08857873372865818,0.015294011737434153
2014,c095,wic,0.07234814785523011,1.5100428120889557,3.3754122851370174,0.4778885032007543,0.09191812054243285,0.016584611768820826
2015,c095,wic,-0.19261273111103286,2.202053221712307,2.8859306431972485,0.4317663298510751,0.10284990389611508,0.029744825584528824
2016,c095,wic,-0.12886681379989837,1.414679723385455,2.51838228655607,0.37902665397610663,0.11249709332022566,0.006821767130925994
2017,c095,wic,-0.1275419952005485,1.4637072333863674,2.2394046995022303,0.33735532500453363,0.13072275337844988,0.03443072936388612
2018,c095,wic,-0.22394066644606117,1.4102499518928435,2.0430926865844707,0.3288195634784596,0.1347547628258009,0.013664639385128472
2005,c095,pub_lia,-0.15055251158840996,1.8405581575280312,1.4013284490551179,0.3410338528851047,0.12527111740938865,0.1
2006,c095,pub_lia,0.17900883090615316,1.4086892651665173,1.5764758981527136,0.321324837870437,0.1226266873319573,0.1
2007,c095,pub_lia,0.44559784528965224,2.6121846990593003,1.6838288446602123,0.2023900704624089,0.13105407063310823,0.1
2008,c095,pub_lia,0.18682158202311383,3.691729412164428,1.4868326861090806,0.14806791130986846,0.1300762327568764,0.1
2009,c095,pub_lia,-1.1182079450251778,2.4519327403089393,1.8089152364905037,0.4810266130280056,0.11989386586084251,0.02663236886894631
2010,c095,pub_lia,-0.8309571615248678,0.8641053165160867,2.435303469241806,0.6237796176114643,0.14179621101336182,0.020287740348472937
2011,c095,pub_lia,-0.6621254109799012,0.7874421157753976,2.833857755402859,0.43397750544876396,0.1266575991092858,0.013961830977215864
2012,c095,pub_lia,-0.23500870639699012,0.8651240987426942,3.1678388553553303,0.36710420689800494,0.13055136198832387,0.026263289511337506
2013,c095,pub_lia,0.4677622374922295,1.4530169008314557,3.6198140188344863,0.46043354332736125,0.14101961834134086,0.1
2014,c095,pub_lia,0.04817728877288963,-54.720543700260585,3.481297623281056,0.42818191529478994,0.14361244757380537,0.01657191911729691
2015,c095,pub_lia,-0.11776609064864232,2.7006504474071944,3.338187495369088,0.4789278221434813,0.1508042701212426,0.020901410556904164
2016,c095,pub_lia,-0.060437485766897905,1.7456942944713572,3.1027377581082245,0.3580408525453148,0.15359849551519544,0.017340497501301563
2017,c095,pub_lia,0.1596530130352682,1.855650756202936,3.0067663860896396,0.402603463939135,0.1762698627679297,0.019946177447909906
2018,c095,pub_lia,-0.07084955169809862,3.0596949594032656,2.759225172284083,0.33923279967260367,0.17774522115732225,0.009742151927381803
2005,c095,bonds,0.17636155383164537,4.222270234710044,0.4773000145772487,0.2632375224619187,0.07846899633523814,0.1
2006,c095,bonds,0.3702321070627305,2.4655490924026644,0.48951237152364274,0.35580766152213034,0.08116948841537246,0.1
2007,c095,bonds,0.44287730154012245,4.666164502106756,0.3709758912661155,0.2567653449391927,0.07941160394411587,0.1
2008,c095,bonds,0.21319515646699075,4.076422279734681,0.33971714731985725,0.26316691662109054,0.17764902209650862,0.1
2009,c095,bonds,0.5449657980324409,2.377094993599185,0.3271163190980479,0.1894732965341937,0.026319340316985004,0.06396395551258037
2010,c095,bonds,1.1300241890138114,6.2198929673273895,0.3704684209623921,0.27740069454494964,-0.011878909712603986,0.042312460986639766
2011,c095,bonds,0.44286284744938553,-1.3068228518465623,0.38909784661634034,0.5251556078936328,0.045822360323619964,0.10809820229112907
2012,c095,bonds,0.2920569857331534,18.12852085328915,0.37362427232376394,0.409297353107451,0.04891039367652885,0.11476073825736972
2013,c095,bonds,0.20381245578802804,5.04944144864174,0.3474290144471322,0.3658904330930166,0.04818807629727359,0.10801612524085716
2014,c095,bonds,0.1569024332196244,3.2799281115657646,0.33455273532575563,0.35756058857091344,0.06241457665151807,0.12007729331848271
2015,c095,bonds,0.12500062814903998,3.1266875970036074,0.34337231706702914,0.3639825130047486,0.07581327261526599,0.12249509842809705
2016,c095,bonds,0.14147634393918918,2.803412471215063,0.35961021542575794,0.2961384489447547,0.07796300672862583,0.14532894844500577
2017,c095,bonds,0.1848696539897006,2.6363719165882173,0.3832605554912892,0.3213982809177277,0.07779190908523381,0.11850492730662199
2018,c095,bonds,0.12705614726390707,3.602985798712181,0.40113173507056316,0.31317818545035686,0.048647569307758855,0.10574570256603598
2005,c095,others,0.3845196202661744,2.502270058428934,0.9470660253816707,0.47560773085182534,0.03145147333515018,0.1
2006,c095,others,-0.24289483294923622,3.7401224379966993,0.7218637484610487,0.2950153138798323,0.1905436548415127,0.1
2007,c095,others,0.6181698435416251,1.473145296090325,1.0013551016575553,0.28045533349284907,-0.12663622510367198,0.1
2008,c095,others,0.29380300941312876,3.6978604182984665,0.9224764797273921,0.19770911561630092,0.11376438447454273,0.1
2009,c095,others,0.28455028947232264,2.476723128492373,0.9085066293425,0.2276277113533859,-0.1328835865220714,0.034109968872243594
2010,c095,others,0.1177431041371607,2.421046615178528,1.1195143629389646,0.5195169401459392,0.05447546717594707,0.019519060615167914
2011,c095,others,-0.17942919757820508,3.530153509877422,1.1618420143754624,0.4462672334096169,0.04444423442187721,0.022279589571175734
2012,c095,others,0.23006219773410846,1.47285683287411,1.190232244480102,0.37243755866926365,0.0037977054923042505,0.03371788774250541
2013,c095,others,-0.408516507023621,3.0939350569203903,1.1817667246066397,0.49227454306582263,0.057027803175170866,0.038919509135652175
2014,c095,others,0.029491529033820428,1.074908715490735,1.2111903835105151,0.42885477145711176,0.054638183315884686,0.031354163361800844
2015,c095,others,0.2225653318670204,2.1160351805248077,1.2167373867858555,0.29465112973226015,-0.32128909777604747,0.04591995725274822
2016,c095,others,0.21073150702126325,2.7724183592000466,1.4742985015501495,0.5380622594330345,-0.0156455934805063,0.14444904897030314
2017,c095,others,1.0665479389474584,3.1003444193187026,1.550983712583345,0.3621392523062925,-0.058557773910976496,0.11808019164469143
2018,c095,others,-0.02802687237194077,-1.9569433006962307,1.398988291314847,0.3015939103450965,-0.0971131206225192,0.13718177040485657
2005,c095,prof_indm,0.0668688000756436,1.4201398504457252,1.0206703670439115,0.3796540754705448,0.12346731334525461,0.1
2006,c095,prof_indm,0.17528857333383835,2.2047841315827794,0.8329485490080116,0.4466448449723428,0.11042112137583227,0.1
2007,c095,prof_indm,0.5264064683141504,2.893341391895168,0.7545327260887665,0.2627959906756696,0.08854003376254142,0.1
2008,c095,prof_indm,0.3216338183963062,8.355960272917887,0.7683373684447223,0.20166309202523672,0.12088158589556706,0.1
2009,c095,prof_indm,-1.264924994812989,3.316161729485047,0.7889972647484961,0.251269778463557,0.0025159521572930047,0.013666390622540792
2010,c095,prof_indm,-1.8581673129099743,0.4949196937759229,1.4797292795660288,0.38132689450123114,0.04904680107571837,0.012660335715441581
2011,c095,prof_indm,-0.013595665277528429,0.4270133457929433,2.601473907408332,0.5093241401937854,0.019799039699304414,0.015108475701968355
2012,c095,prof_indm,-0.44041394858019955,2.74031234953001,3.527699423666102,0.4397758916395778,-0.011989713088139795,0.01670499211208856
2013,c095,prof_indm,-0.7582185117996696,0.9886596913356759,4.011049162071837,0.506005925674479,-0.014955618519484775,0.012834656709368912
2014,c095,prof_indm,0.4784173689720293,0.8302871799607914,4.61329076616742,0.4152828421944615,0.0028175916778005123,0.016808133267807703
2015,c095,prof_indm,-0.012948931863563008,6.721923764179991,4.285509921040315,0.4906133673684092,-0.0036988156131185206,0.020053910036219993
2016,c095,prof_indm,0.020635647769341046,1.6303841274017719,3.7490179721708596,0.43650674252578026,-0.005059048680839086,0.021528898492847177
2017,c095,prof_indm,0.5136951960869163,1.9145413166977285,3.5939558103490477,0.41278470515673876,-0.006878187662087675,0.020374175050121353
2018,c095,prof_indm,-0.1734052601438371,40.408936054749915,3.367877449878282,0.30361464839844693,-0.011143532165018481,0.008383047681008473
2005,c095,mac,0.45982287758269114,9.952851712379964,2.201158783940241,1.1666205639715574,0.06931940095853902,0.1
2006,c095,mac,0.6440718375803117,17.74431385192567,0.9325871801098279,0.419215048550505,-0.6464395673960316,0.1
2007,c095,mac,0.29653161360897257,-0.9223929718395838,1.2771692050856214,0.6347817865672439,0.10380991449077652,0.1
2008,c095,mac,1.3946088337182447,2.8238447585352273,1.2515244168614164,0.47614073247283517,-0.704304994226328,0.1
2009,c095,mac,0.1528125025449748,-1.2971353679086313,1.4351283732829798,1.1725822748267898,-0.4048953099168506,0.057946016166281755
2010,c095,mac,0.17423988987199157,-7.32752498881098,1.3224968221720015,0.46974126768248486,0.15294873125920458,0.01719995765161942
2011,c095,mac,0.3032264161982385,4.695258900844949,1.2038091633727652,0.3194712009874606,0.2007542856114169,0.009843844328830544
2012,c095,mac,0.4201391863660628,9.04269086765424,1.1350148609988455,0.4583320206843477,0.02999558452342509,0.10784574049154579
2013,c095,mac,0.166508967759161,7.389466507584796,1.0152543671638474,0.6280059839592985,0.12135165138860914,0.08070766249942335
2014,c095,mac,0.14156511193502552,4.7982154496212885,0.866547784347932,0.4073433042761386,0.1468683115835344,0.05920266807814996
2015,c095,mac,0.2602318780029246,5.006547634361573,0.8434618813254656,0.6209034452812058,-0.11971589722164194,0.12657792029270373
2016,c095,mac,-0.11290861479220003,3.9720866938829698,0.825584278652339,0.4558658867766869,0.21837477081654047,0.1
2017,c095,mac,-0.05219096286313268,1.9116039743083082,0.926773125029326,0.4075581468194139,0.2027155398322851,0.0936070866240389
2018,c095,mac,-0.08855202278334336,3.4729246570889942,1.102037715408479,0.39946466007786763,-0.09945680113807914,0.03933859314165918
2005,c095,pa,0.15367669767308179,2.564805563672046,0.5153736069505934,0.2120631597955825,-0.06873637599224018,0.1
2006,c095,pa,0.22885356829776335,1.9498487247908933,0.5851187981416809,0.4145298651944266,0.0005415768536126256,0.1
2007,c095,pa,0.5620140985489848,2.5256432671906563,0.5606690785728725,0.28977715040767943,-0.05151664300294461,0.1
2008,c095,pa,0.2892125445762252,4.612516613695464,0.6569290597957074,0.2300821460501539,0.10721690674160395,0.1
2009,c095,pa,0.3510158801159769,2.3247108403614303,0.7414441272605173,0.20826249225280022,0.022048829038942903,0.07650652954388867
2010,c095,pa,0.26568927528569136,2.694507567287496,0.7467920699397206,0.2684128586235301,0.022115692339964813,0.0706069898479387
2011,c095,pa,0.320741551289671,2.460749467318125,0.7346618811320665,0.30454208606793565,0.02214552804789776,0.06438547558815576
2012,c095,pa,0.22801970612703185,3.4215812749282764,0.7081158311977426,0.31145426570977053,0.02395607613283387,0.07398346486544655
2013,c095,pa,0.21749624409850946,2.6830343799985914,0.6820257964779689,0.29818763626839895,0.021168339695436675,0.07833901586297186
2014,c095,pa,0.17581784917113205,2.4724449684287233,0.6669873727601473,0.3654432979198917,0.020301545948988618,0.09781870257182285
2015,c095,pa,0.11219370270764027,2.970712458445325,0.6665775691199682,0.404162295707139,0.024713664810023326,0.11926406748395994
2016,c095,pa,0.11664600575430947,2.5263142574322717,0.6440879627416284,0.32860129752603334,0.031769065890230264,0.14450252579969494
2017,c095,pa,0.042406537013360994,2.3574329817276163,0.6368047369070045,0.4002088065812209,0.041570290432098325,0.14035063747816526
2018,c095,pa,0.0004832862883743054,2.1757547721536636,0.6482339692671957,0.4027092719643382,0.04939826751786785,0.11619980164550492
2005,c095,fire,0.5291544854229936,4.313526689171492,0.18021897232646136,0.48697653900651316,-0.7067162958811092,0.1
2006,c095,fire,0.31571636872375275,5.3131044111025,0.22044038140283584,1.0022517775242545,-0.10214101920024143,0.1
2007,c095,fire,0.2751282055489823,3.802760838889532,0.2121331994170568,0.384293948766994,-0.061933167370395475,0.1
2008,c095,fire,0.5374795301410201,2.4779318477553676,0.3375114929312877,0.2929619461315155,0.09688165432036464,0.1
2009,c095,fire,0.26581555722313965,11.647714805707828,0.24741025013534088,0.3330396884490989,-0.033394875339846,0.09921665616890124
2010,c095,fire,0.27903200797229644,4.6593571143662365,0.23412806354341834,0.3238726114547524,0.006645877519339076,0.0642644500584512
2011,c095,fire,0.4021756000723219,2.7531339201325316,0.2916072758508473,0.3642682978802505,-0.004911886019764353,0.062230701502241074
2012,c095,fire,0.4596189897736569,3.894733615351603,0.30795490434227774,0.31000035454790065,-0.09851158627452895,0.06513324454433901
2013,c095,fire,0.4859514369331081,4.1051368518319356,0.3079491897770808,0.29175237451231983,-0.04196748474838876,0.06987807356511928
2014,c095,fire,0.38290729216164304,6.103615958692348,0.32809033127258075,0.3806015039110834,-0.06536302224254957,0.09925500451899592
2015,c095,fire,0.27848552646975056,3.670385058665112,0.3584954548859717,0.3746135234195758,0.021586019202342835,0.10789124702726897
2016,c095,fire,0.400463573260886,3.6300272326832563,0.3964290167961606,0.29246789100493237,0.018368008502339144,0.1450817847144984
2017,c095,fire,0.42601673515900873,6.1075553592136504,0.4167726255359014,0.3369616072275669,0.018182342027587787,0.10907135983057045
2018,c095,fire,0.3080600367171998,6.449534958777103,0.410689104589628,0.29873579177894766,-0.1625422832447653,0.09720301905708569
2013,c095,health,-5.018558172733762,4.6266503817525155,0.05997290913625953,0.7256123185463716,0.0,0.02011595303775801
2014,c095,health,0.1606773605452165,1.2573972505164186,0.0753416253414055,1.0694288660027418,0.0,0.29667017889715963
2015,c095,health,0.2780996775326458,1.4806067669490757,0.12192808468643594,0.36790150646921194,0.012331662462884327,0.12659453124893788
2016,c095,health,0.2911419047209677,4.080848247323821,0.29015707005042063,0.26201079148175344,0.04110003246026582,0.17202771303598224
2017,c095,health,0.7701143462057738,6.097122562220977,0.47336988298573657,0.3268793234035552,0.06443014036036904,0.17020295818258085
2018,c095,health,0.3860802783816077,-4.019238311794699,0.3566918961500226,0.3197926278381193,0.09125526080107385,0.11633617809202294
2005,c035,mahl,-0.8081964619600456,3.508617862349692,4.085944339127237,0.22726048480738859,0.2760264635748778,0.1
2006,c035,mahl,0.16656621830421436,0.7595308611690991,4.340322354312439,0.2962692458077891,0.16782628822953272,0.1
2007,c035,mahl,0.9087870788314586,2.1461723869333924,3.473960241375654,0.2179379599241417,0.05000471644676892,0.1
2008,c035,mahl,0.5999260962023958,-7.307266862789072,2.4391848919199273,0.14596206713060855,0.1531116741166763,0.1
2009,c035,mahl,-0.23317804227758412,15.112293863206272,2.228241813481002,0.1645376931728991,0.06186887645297914,0.1
2010,c035,mahl,-0.8064301482634447,1.0285529437136078,2.151813094452976,0.2291659057675477,0.13702274002996176,0.1
2011,c035,mahl,2.137319202965472,0.671377551402409,2.2814961205850213,0.07669350054990078,0.1732642845775236,0.1
2012,c035,mahl,2.12207295074185,-0.6764304904123216,2.6473581133551334,0.18659775730942182,0.18411387980217334,0.1
2013,c035,mahl,0.23009266701395142,-0.6759080258936964,2.6275288170648903,0.1544992188781191,0.15766445766167778,0.1
2014,c035,mahl,4.5129694032002305,2.27705717061464,2.634871082555281,0.04804132607983601,0.4261523353034453,0.1
2015,c035,mahl,-1.0904942769103445,-0.24282573263178622,2.7824457453267204,0.23171940320023066,0.20000147787983358,0.1
2016,c035,mahl,0.1450293591233083,0.5880814098761731,3.0147270648696525,0.24658425023461342,0.19581645576244752,0.1
2017,c035,mahl,-1.8276538850788786,2.0639105662517214,3.047139603028878,0.2698893668686742,0.20604934798705352,0.1
2005,c035,pa,0.041294337374615596,5.029820072067584,0.25546443133958135,0.20530630350162232,0.28133805084609315,0.1
2006,c035,pa,0.30876004884210206,2.1654347674499688,0.39743261981919786,0.21028957155967734,0.2551139935679767,0.1
2007,c035,pa,-0.3315812484819043,4.22897709824964,0.48156829590488776,0.1577508173790747,0.2193014330823415,0.1
2008,c035,pa,1.2746471897483378,1.050570273122753,0.7514939020972401,0.17378090842846733,0.2402890001637452,0.1
2009,c035,pa,-0.13176151097337296,-1.4373452736549703,0.6069450937668829,0.20360805464642157,0.22713814749225222,0.1
2010,c035,pa,0.316497601185275,1.4173238051751234,0.645411187690315,0.19250640376952755,0.2216608258868779,0.1
2011,c035,pa,0.7599755747642521,3.5472411533420707,0.6201483971081512,0.1466814702877654,0.22279364690321396,0.1
2012,c035,pa,0.1388669404198003,-6.643006526773808,0.5687764639360662,0.1788831582083371,0.23345915605975623,0.1
2013,c035,pa,0.361238069148476,2.200848770994017,0.6375107323662719,0.19658641032674334,0.23261015311860203,0.1
2014,c035,pa,0.6863309920999086,4.290528366957154,0.6836572188788057,0.17969087920643617,0.21257333939144693,0.1
2015,c035,pa,0.6397512353352427,-12.826910230126005,0.6292124792960203,0.1869766122094934,0.21238456666064287,0.1
2016,c035,pa,0.597470722330691,-23.705192557334488,0.5322549508216791,0.17927374882946623,0.1875922428846284,0.1
2017,c035,pa,0.3169287950059194,24.813536886692553,0.4314367094135164,0.16880759067808968,0.17262881292221868,0.1
2005,c035,bonds,0.36312293110271493,7.599843707455745,0.32917337936082175,0.18785725784136104,0.1650366911464287,0.1
2006,c035,bonds,0.5300450135354403,3.9020902816532383,0.4688997007091604,0.19604944586591,0.19552097501242263,0.1
2007,c035,bonds,0.5422262004249695,13.373973109508706,0.45091276570626,0.2081919319905908,0.22463664561571908,0.1
2008,c035,bonds,0.010169405258282112,13.75100464510227,0.3698796445111852,0.20353876181910208,0.25020255077735243,0.1
2009,c035,bonds,0.4825443472572027,1.7894299867826242,0.4131592520949627,0.1638269419068915,0.21700128346893965,0.1
2010,c035,bonds,0.5672079521059987,9.863377782737265,0.5403750360029744,0.16497821526995424,0.2407719246350093,0.1
2011,c035,bonds,0.28714179920820365,82.72832381743078,0.5282236450757061,0.17645460573566185,0.23940213206736016,0.1
2012,c035,bonds,0.7662414958838157,3.271273795105358,0.5223481295020431,0.17896941657166315,0.23562122486839746,0.1
2013,c035,bonds,0.614101909084898,-5.708837358109612,0.4647904645466748,0.17127647642544222,0.21140657104303553,0.1
2014,c035,bonds,0.4707611496357679,708.2267750677506,0.41441265818361955,0.1706037231502411,0.20199341504275017,0.1
2015,c035,bonds,0.4412595454546154,6.7481717443715965,0.3896227044420857,0.19847282197089114,0.2006951685997672,0.1
2016,c035,bonds,0.6794423024709021,5.952506265319932,0.33923778545499744,0.1615690148501685,0.19033699379975835,0.1
2017,c035,bonds,0.7230329050308878,-22.51470423083546,0.3087471917587946,0.1438868902739622,0.19074615071651196,0.1
2005,c035,others,0.47849500692080577,4.286346350932479,2.110263291529155,0.11338117556277262,0.11302299608514076,0.1
2006,c035,others,0.7180078703202282,5.183583916487679,2.900289414921339,0.246405933477096,0.07967796671359977,0.1
2007,c035,others,0.8491789379569217,377.02813067150635,2.7613563369198477,0.25048076344513037,-0.1616588497809088,0.1
2008,c035,others,0.4992367960111862,6.5767649578498615,1.9981691748617436,0.22402950505046612,0.17780164906798301,0.1
2009,c035,others,0.625434211758666,7.033806279996675,1.5134669746178748,0.1784783939252197,0.06619444222824258,0.1
2010,c035,others,-0.053163610787809054,9.148931443550895,1.290253563866666,0.16967542085673354,0.06529099392453713,0.1
2011,c035,others,0.8060223761035549,1.2377153898758222,1.382153602465593,0.16571049367366128,0.012885513331292507,0.1
2012,c035,others,0.4231365667312033,75.03453864639803,1.356341568767527,0.18087834511277803,0.20308277271134562,0.1
2013,c035,others,0.573868629959852,4.988114138444123,1.2851618204958548,0.16400896043663218,0.19525664671190818,0.1
2014,c035,others,-0.11769306572159594,17.302385885357623,1.2249492472318244,0.18172561843057544,0.03933367170664814,0.1
2015,c035,others,0.5214935160177252,1.1119734702179433,1.393122322321967,0.1903765441992722,0.05830843102888865,0.1
2016,c035,others,0.8992433688096113,4.345022482434089,1.5313964436148177,0.1788758331839442,0.01861492086543218,0.1
2017,c035,others,2.282880714301837,-10.81135940700893,1.4978494536996092,0.14959774587259203,-0.2542515663241122,0.1
2005,c035,pub_lia,-1.8835385609964157,2.2703414114472564,5.30601395727191,0.23161741662028512,-0.19760000306024475,0.1
2006,c035,pub_lia,-2.4444283041707933,0.3489705770455301,6.480825444179254,0.17350822632039997,-0.23917244415098493,0.1
2007,c035,pub_lia,2.043822058132731,0.28703137476878293,8.5002862156563,0.1713700891383295,-0.25127531048350543,0.1
2008,c035,pub_lia,3.5987994211188847,-1.049357679951226,7.962506972401942,0.17398613846699026,-0.3016218947224197,0.1
2009,c035,pub_lia,2.6055021730272987,-0.4035566982698591,6.6322090511620395,0.20082721768841466,-0.346186167323102,0.1
2010,c035,pub_lia,1.392290732224304,-0.6856896737374825,5.122879654052444,0.16140669564036397,-0.36097863320653306,0.1
2011,c035,pub_lia,-0.13722988490310103,-4.733829062891955,4.148792960967607,0.17730748121652568,-0.36856525067486806,0.1
2012,c035,pub_lia,-0.8901489402598133,0.7473677166803285,3.7855661499068396,0.16549152329917582,-0.32625745990520705,0.1
2013,c035,pub_lia,0.4462631253860408,0.48945177692929,4.184696705516647,0.17865799059571416,-0.2666042945899793,0.1
2014,c035,pub_lia,1.6262947936263288,1.544966565392199,4.563952596450074,0.21526995603676924,-0.32441049585590487,0.1
2015,c035,pub_lia,0.06726797168538393,-2.0792541158728164,4.259151589715557,0.20751074744818937,-0.2657747424214117,0.1
2016,c035,pub_lia,1.2087240621666817,0.9916118607260115,4.20585217240923,0.17956808447332184,-0.05465324813846521,0.1
2017,c035,pub_lia,0.5855763419865984,-3.0422245424395036,3.943011097019106,0.16896982177045164,-0.11994368404624815,0.1
2005,c035,health,0.18086079466246655,2.1944520110303207,0.38052571634250076,0.022944722889452332,0.0675066890368276,0.1
2006,c035,health,0.2231089727960817,1.865438486034692,0.3764545563418662,0.18025425677096835,0.05400148453965726,0.1
2007,c035,health,0.3815054578438255,1.911206146709191,0.4083676429603178,0.27979238116910204,0.026829480433148402,0.1
2008,c035,health,0.34353072692610964,2.3188382830676586,0.3680794349117709,0.39386248842887406,0.025075464514923936,0.1
2009,c035,health,0.3645959963690833,2.219250169294154,0.39174481941930556,0.26548394962093075,0.00484656811015919,0.1
2010,c035,health,0.20999873450852555,2.3175624611282775,0.42430026396583537,0.5123045949913451,0.14013872340073985,0.1
2011,c035,health,0.36422712653946276,2.1279751131312112,0.37328168856376265,0.1590959358947832,0.1319473317826842,0.1
2012,c035,health,0.28131618782424916,2.9756517722691314,0.43309800022194095,0.18079515513222888,0.13635811531997138,0.1
2013,c035,health,0.11961940677739442,2.4448610134133144,0.4777830882316277,0.1965050551365927,0.1417479071384632,0.1
2014,c035,health,0.2144803402896068,1.768180762184795,0.5862709880019024,0.18590962582577764,0.13544994670899893,0.1
2015,c035,health,0.19130141192611988,2.123085484272327,0.6394431766404828,0.19919564398391287,0.13560100483647444,0.1
2016,c035,health,0.17639244995358996,2.0701847106657483,0.6777523464839453,0.18918194059274537,0.21393622611683985,0.1
2017,c035,health,0.03620529441443064,2.2986647422997617,0.6849908641505489,0.18483218511152447,0.20523045245168825,0.1
2005,c035,motor,-0.1841812265728972,1.315471412506909,1.7783338969099627,0.1471060606825422,0.14352435197733904,0.1
2006,c035,motor,-0.255614293084019,1.2119898249856091,2.111786936429224,0.2037153095735199,0.14576980300417408,0.1
2007,c035,motor,-0.6148528900065385,1.098680687514487,2.224060004022461,0.18274297370465142,0.1448069122918374,0.1
2008,c035,motor,-0.02628731362557412,0.7646155740279754,2.36082912819112,0.14498338607897443,0.14581554696541496,0.1
2009,c035,motor,-0.2162612056845591,1.4292230346535937,2.6362017172333583,0.2460282814176681,0.1484138941647333,0.1
2010,c035,motor,-0.06300511249807259,1.151041888637133,2.52383794860509,0.20771701688711974,0.15003315469806666,0.1
2011,c035,motor,0.039324383685878546,1.3641827700109814,2.429277706660272,0.18230145311615636,0.15122870705552316,0.1
2012,c035,motor,-0.1035846713338262,1.5584038421048183,2.3426426491842665,0.1844554307932639,0.18009693047347072,0.1
2013,c035,motor,0.09509855253346233,1.3330073256504866,2.370850260964138,0.20659721818113375,0.16756800264505303,0.1
2014,c035,motor,-0.015433631056396108,1.772251903350384,2.2424503725006706,0.1872748446184323,0.1663533399528303,0.1
2015,c035,motor,-0.008369605637669263,1.4924858043283191,2.166948918793094,0.2014493393747173,0.18264297832420104,0.1
2016,c035,motor,-0.1704499640301605,1.573124001984069,2.0912936908347035,0.2047572717016222,0.20070223762586695,0.1
2017,c035,motor,-0.16633752965138382,1.2576851438200685,1.991293485825512,0.1506841796361176,0.1902468335839858,0.1
2005,c035,wic,-0.8686001083093103,1.0656074913420204,1.7299516126685637,0.10624626171115953,0.08350928065262873,0.1
2006,c035,wic,-1.179972822203335,0.6371361116453671,2.559420318122464,0.18785347711971964,0.07834009033312266,0.1
2007,c035,wic,-0.34187912518628183,0.525770435720073,3.2815993775900916,0.24340457685382907,0.08151249319673946,0.1
