year,company,auwgr,lkpp,hlr_lag1,hlr_lag2,hlr_lag3,hlr_lag4,hlr_lag5,mer,der,oer,prem_write_net_lag1,claim_set_net_lag1,exp_management_lag1,exp_comm_incur_net_lag1,exp_other_lag1,prem_liab_diff_lag1,claim_liab_diff_lag1,uw_gain_lag1,class_bonds,class_cnstr_engr,class_cpr,class_fire,class_health,class_mac,class_mahl,class_motor,class_others,class_pa,class_prof_indm,class_pub_lia,class_wic
2013,c169,0.33693758345650976,5.225628005862076,-0.5132987424930717,-0.46374979032660424,-0.3981355981549026,-0.47051252442524844,-0.33542225374147683,-0.7110060197656874,0.0855707322468262,-0.0030276577423508687,506332.0,-98846.0,-342862.0,41264.0,-1460.0,-59599.0,61551.0,106380.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,c169,-0.9547381155945974,4.868541928306659,-0.35058216418325183,-0.5180433632650462,-0.4088876422241197,-0.3843025646200758,-0.32870427770900745,-0.6114653177952486,0.1422003866669523,-0.011280285340931001,1120344.0,63057.0,-652430.0,151727.0,-12036.0,-222986.0,-70190.0,377486.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,c169,-0.08793473905988235,0.8331639797054993,-0.6954625351441993,-0.35752938126385075,-0.48044303410857797,-0.4007369056854324,-0.2937357888546241,-0.9914808636904663,0.18028218303129873,0.018979774018876464,715812.0,-12586.0,-675918.0,122903.0,12939.0,-144658.0,-701905.0,-683413.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,c169,-0.7180956447594975,4.3670417045251115,-0.669988074686879,-0.6935323811572334,-0.33934989436330465,-0.47489265766719985,-0.34645821057066334,-1.098481516773893,0.19964506203873147,-0.003057656342089346,1292902.0,-210162.0,-1352599.0,245830.0,-3765.0,-439181.0,353284.0,-113691.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,c169,0.7334082588456781,0.9080828277349868,-0.9680202632094856,-0.6692254472096755,-0.6811224213446659,-0.3366254082260924,-0.4367648654530185,-0.5011250358245531,-0.13046252562319122,-0.016130676380933448,2243573.0,-212800.0,-1070772.0,-278764.0,-34467.0,-379628.0,-1878242.0,-1611100.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,c169,-1.1342748631388444,-2.5681211591723594,-1.0065328421276831,-0.9663278900689484,-0.6626755358983006,-0.6793251869917316,-0.3186980997886317,-0.49491926212025544,-0.18508738143349368,-0.008773899204999942,2245786.0,394895.0,-1058555.0,-395873.0,-18766.0,740865.0,-261274.0,1647078.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,c169,-0.8233052667325882,3.798542432069496,-0.47781056780222986,-0.4259286972072346,-0.33219981031008955,-0.3509099888403952,-0.17848877205630911,-0.7319576272319196,-0.25007427633007173,-0.0020190117906472202,1687467.4444444445,-191390.77777777778,-1176337.7777777778,-401897.3333333333,-3244.777777777778,-118342.55555555562,-134507.44444444444,-338253.22222222225,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,c169,-0.09321742702803938,1.822925169861592,-0.31359212744935516,-0.4259286972072346,-0.33219981031008955,-0.3509099888403952,-0.17848877205630911,-1.2155891988533647,-0.12288401801855793,-0.0,600714.0,-51.0,-695449.0,-70303.0,-0.0,-328994.0,-488.0,-494571.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,c169,0.03555919255194267,5.13462276698295,-0.2041774947817834,-0.31852239643360125,-0.33219981031008955,-0.3509099888403952,-0.1784887720563091,-0.7254877195049287,-0.21250920385780409,-0.005387287008570633,1324173.0,-6500.0,-914925.0,-267999.0,-6794.0,-116988.0,-134403.0,-123436.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,c169,-0.06913619142773086,-58.565150819170114,-0.2690201173846883,-0.22256506880832613,-0.25489707216209134,-0.3509099888403952,-0.1784887720563091,-0.7434790281550581,-0.2871125705575847,-0.0,764978.0,-133286.0,-541662.0,-209176.0,-0.0,187842.0,-41494.0,27202.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,c169,-0.007202871652776907,5.8390082866778945,-0.253494365399397,-0.2755146737252189,-0.19084559859702985,-0.2713947195619661,-0.17848877205630911,-0.7110080943615683,-0.23175984929079926,-0.0,1390227.0,-92296.0,-941393.0,-306856.0,-0.0,-90155.0,-55642.0,-96115.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,c169,-0.812779631005644,7.427310046747986,-0.20318050691554784,-0.2580531011436752,-0.250962869103323,-0.20119455293864427,-0.1384707124456191,-0.6114646366576435,-0.304728219880851,-0.0,1642817.0,-35741.0,-956690.0,-476774.0,-0.0,-223152.0,37707.0,-11833.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,c169,0.08558726326143264,1.2811049240993992,-0.5004414700256355,-0.2073937256265985,-0.24433433149168718,-0.2578156213263284,-0.1257255097201512,-0.991481431710749,-0.09233218187279656,-0.0,1771084.0,-1127460.0,-1672378.0,-155741.0,-0.0,28358.0,-283364.0,-1439501.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,c169,-0.4359706154452726,7.429620404607898,-0.399391526908767,-0.49721945627559727,-0.20009161321853589,-0.24830798880111019,-0.20313027815611945,-1.0984813370693882,0.2796741609061832,-0.0,2123809.0,548113.0,-2221871.0,565690.0,-0.0,-201324.0,-632646.0,181771.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,c169,0.07864973971431928,1.9241086029934742,-0.5562818198972527,-0.39865361960699247,-0.49127091005462853,-0.20251703121926642,-0.21695961163011881,-0.5011253612613193,-0.4566610533231657,-0.0042754891382983705,2964959.0,-191712.0,-1415063.0,-1289506.0,-12073.0,-490053.0,-859187.0,-1292635.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,c169,0.08455695515961029,-10.641293733580117,-0.6225280040428222,-0.5549822505865079,-0.3955570104978704,-0.49207159791684185,-0.1846340604089431,-0.4949188618232054,-0.5670040960726389,-0.004167028227884164,2604446.0,-683584.0,-1227609.0,-1406411.0,-10336.0,169383.0,758950.0,204839.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,c169,-0.5168628835051806,2.23303608469168,-1.2977477070650145,-1.164727697155234,-1.0719774992555047,-1.0084633971013843,-0.8188862991308874,-0.7689574261751151,0.3874707526400986,-0.0018996327299075223,1359429.4444444445,-93272.66666666667,-995565.1111111111,501656.3333333333,-2459.4444444444443,-165242.4444444445,-350265.66666666674,254280.44444444444,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,c169,-0.390008816023151,1.2696283967608744,-0.739121480348651,-1.164727697155234,-1.0719774992555047,-1.0084633971013843,-0.8188862991308873,-1.2155880202687372,0.44989563112915015,-0.0,991675.0,-5820.0,-1148065.0,424905.0,-0.0,-581105.0,-194150.0,-512560.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,c169,0.11073803263783683,1.0914878712470664,-0.9061499859366546,-0.7991953300046587,-1.0719774992555045,-1.0084633971013843,-0.8188862991308873,-0.72548687964912,0.23321723445640125,-0.005249993917986657,863201.0,-54642.0,-596420.0,191727.0,-4316.0,-18189.0,-718017.0,-336656.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,c169,0.823662501229235,2.1218104916231804,-0.8682898005431566,-0.9179852319777223,-0.7935267514880611,-1.0084633971013843,-0.8188862991308873,-0.743479034140391,0.30712007178294465,-0.0025056980042228913,1931378.0,-19521.0,-1367561.0,564919.0,-4609.0,-225868.0,-664861.0,213877.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,c169,0.14468151247442732,-4.756840011642573,-0.8813727911238367,-0.8768078043907265,-0.9012031047593878,-0.7731436531843046,-0.8188862991308873,-0.7110068072304516,0.30600795451648266,-0.0008902939601764271,1372805.0,-74168.0,-929594.0,400085.0,-1164.0,-75980.0,438744.0,1130728.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,c169,-0.11796173662763629,1.7188241231936956,-0.8799648779887258,-0.8861555009939109,-0.8706725650418644,-0.8799325167086303,-0.6567476542244209,-0.6114654248950838,0.3242637588375405,-0.0,2380470.0,-72643.0,-1386262.0,735143.0,-0.0,-458603.0,-853695.0,344410.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,c169,0.5810772287824144,1.7980596428898832,-1.2495013159582578,-0.8824658728165081,-0.8818345847491779,-0.8607238974101192,-0.7872107207470801,-0.9914846296217913,0.40669657114932495,-0.0051089336355206,1039532.0,-76463.0,-981600.0,402642.0,-5058.0,-119191.0,-382487.0,-122625.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,c169,1.1161427917925537,-10.322377506091257,-1.318118564290982,-1.2441605227964625,-0.8802684117932189,-0.8750523371207939,-0.8122312684092057,-1.0984815989701056,0.5587555394303781,-0.001863602011320155,1427719.0,-183382.0,-1493641.0,759758.0,-2534.0,-187502.0,509197.0,829615.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,c169,-0.4861132534191236,-57.951305144252785,-1.507878613110203,-1.313651308945321,-1.2374343291548437,-0.87669478583219,-0.8424079585401316,-0.5011252795418806,0.6049565508285504,-0.0,1138917.0,-635863.0,-543562.0,656186.0,-0.0,382320.0,273196.0,1271194.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,c169,-2.0315734334283637,0.7357582815769954,-1.843448569916592,-1.5029025442578254,-1.308484105120752,-1.231687312128856,-0.8591985982446391,-0.4949191033890089,0.3658931404521617,-0.004293827949407253,1089168.0,283048.0,-513381.0,379542.0,-4454.0,-203064.0,-1560318.0,-529459.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,c169,3.4934633519074154,0.8047238739399699,-1.9175390510811585,-1.4734019966784933,-1.0545001904659297,-1.483942682142992,-2.4034023827412256,-0.6911023301853209,-0.22681232616227073,-0.0016790445400843394,86377.25,-30402.75,-56852.875,-18658.5,-138.125,-13121.5,-63813.5,-96610.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,c169,175.25,-0.33695612926521035,-3.0324056963839765,-1.4734019966784933,-1.0545001904659297,-1.483942682142992,-2.4034023827412256,-0.7255036433776254,0.22750750107158166,0.0,-9332.0,-27261.0,6448.0,-2022.0,-0.0,-4805.0,4371.0,-32601.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,c169,-59.589622641509436,-0.005863669679941363,-2.2268398925328245,-2.3301243671811744,-1.0545001904659297,-1.483942682142992,-2.4034023827412256,-0.74375,4.6375,-0.0,48.0,26886.0,-34.0,212.0,-0.0,-26261.0,7561.0,8412.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,c169,0.527444009953786,0.018704782071642844,-2.749516697029123,-1.660113768785937,-1.94045670503508,-1.483942682142992,-2.4034023827412256,-0.7132075471698114,-6.770518867924529,0.0,-212.0,-113.0,144.0,1367.0,-0.0,20898.0,-9451.0,12633.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,c169,-1.9913828766580701,3.961413885368258,-1.4897787432175877,-2.0899817796127484,-1.1890254167372087,-2.986166149358913,-2.4034023827412256,-0.6114486313544258,0.3803217205830075,-0.0,28130.0,-810.0,-16381.0,10189.0,-0.0,6417.0,-12708.0,14837.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,c169,-0.5256572968568832,0.48591371589630855,-1.3642901998648975,-1.3210151632702223,-1.6675827281153883,-1.8133230542608554,44.563454930431625,-0.9914792581704237,0.011404705530274359,-0.0,113611.0,-118.0,-107279.0,1234.0,-0.0,-105588.0,-128103.0,-226243.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,c169,-1.2899734780355456,1.125876531449287,-0.9307180517202742,-1.3305965040289307,-1.1397061393188679,-2.5718121632367463,14.21810948563634,-1.0984840650559369,0.4291506063739776,-0.0,127644.0,-981.0,-133538.0,52170.0,-0.0,-186905.0,74513.0,-67097.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,c169,-1.0154690506675053,0.8953125938218164,-1.56465197830399,-0.9187490390143602,-1.293941243263832,-1.2948700673401272,24.640356543163033,-0.5011242874127367,-0.7237999573209768,-0.006773160991372741,164015.0,-63871.0,-78278.0,-113061.0,-1058.0,90507.0,-209829.0,-211575.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,c169,-1.1027951250643493,0.8532603313837043,-2.159197647740518,-1.557229949786131,-0.9015689293038027,-1.3261863759776626,-1.304969111647091,-0.49492070801230936,-0.3905630180372425,-0.00018475257755115794,267114.0,-176954.0,-125905.0,-99357.0,-47.0,100765.0,-236862.0,-271246.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,c169,-0.7438173747622068,2.3112452948557087,-0.5409357717232721,-0.5690626173292729,-0.45217437874892885,-0.4116855947399881,-0.28276643990929706,-0.7268024972008279,-0.15807179452380143,-0.0,4912.166666666667,-0.0,-3400.1666666666665,-739.5,-0.0,-1749.166666666667,-376.1666666666665,-1352.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,c169,-0.20084715848923404,1.0760832480382123,-0.37836810176463465,-0.5690626173292729,-0.45217437874892885,-0.4116855947399881,-0.28276643990929706,-0.7110970196575778,-0.14415028535193405,-0.0,3154.0,-0.0,-2136.0,-433.0,-0.0,-2315.0,-616.0,-2346.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,c169,-0.4163014899211218,1.8675016479894528,-0.34713435057685144,-0.4353710302903259,-0.45217437874892885,-0.4116855947399881,-0.28276643990929706,-0.6115425344158136,-0.08709848217437345,-0.0,5666.0,-0.0,-3300.0,-470.0,-0.0,-1862.0,-1172.0,-1138.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,c169,-0.26796520423600606,2.9908256880733943,-0.4749791640024518,-0.37938018178367877,-0.37348500430407316,-0.4116855947399881,-0.28276643990929706,-0.9917944785276074,-0.1442484662576687,-0.0,4564.0,-0.0,-4311.0,-627.0,-0.0,-343.0,-1183.0,-1900.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,c169,0.05151915455746367,10.072380952380952,-0.5080134823977657,-0.48544487033110423,-0.3501763157627308,-0.34988162030560876,-0.28276643990929706,-1.0984493192133131,-0.12866868381240545,-0.0,5288.0,-0.0,-5532.0,-648.0,-0.0,-608.0,83.0,-1417.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,c169,-0.28880407124681934,3.6519641626464505,-0.6895909315668244,-0.5128340720883646,-0.46213982461476855,-0.33796741577728057,-0.26141661737918476,-0.5011228533685601,-0.20726552179656538,-0.0,5299.0,-0.0,-2529.0,-1046.0,-0.0,814.0,-2265.0,273.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,c169,-0.3963085495385687,1.6748858447488584,-0.5881061310216281,-0.6874326467717423,-0.4977701461139258,-0.4519689920681661,-0.28874332233966,-0.49484732824427485,-0.23148854961832063,-0.0,5502.0,-0.0,-2593.0,-1213.0,-0.0,-6181.0,2896.0,-1589.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,c169,-0.5083531357497917,1.1306649423908814,-0.9267320429959122,-1.056423816793893,-0.31482471627739794,-0.2016264126574104,-0.06322549085912259,-0.6447547060053214,0.03855855046558328,-0.0,2967761.2,-1290492.4,-1822360.0,108983.4,-0.0,-829181.8000000003,-505118.6,-1370408.2,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,c169,1.3127961845765672,1.1544222578780596,-0.30106378263267897,-1.056423816793893,-0.31482471627739794,-0.2016264126574104,-0.06322549085912259,-0.6114652148651848,-0.06275970497729767,-0.0,5204752.0,-0.0,-3030976.0,-311094.0,-0.0,-4327475.0,-181059.0,-2645852.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,c169,-0.5019076187779652,-0.8937103622730147,-0.40870739993852023,-0.4402017785184968,-0.31482471627739794,-0.2016264126574104,-0.06322549085912259,-0.9914811553826746,0.14503986866791743,-0.0,989248.0,-0.0,-934115.0,136648.0,-0.0,1697628.0,-590728.0,1298681.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,c169,-1.9101068510151515,1.8365676024313486,-0.5018844405450257,-0.5137887359903958,-0.16881834462355608,-0.2016264126574104,-0.06322549085912259,-1.0984817759548207,0.09319745330160165,-0.0,1829506.0,-0.0,-1913980.0,162386.0,-0.0,-638832.0,-357323.0,-918243.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,c169,0.5870969633676568,0.40304349349661994,-1.5891412084572483,-0.5680151118301043,-0.276847139885514,-0.13083279383311697,-0.06322549085912259,-0.5011253581716049,0.050691059652910125,-0.0,3438994.0,-7483730.0,-1641302.0,166025.0,-0.0,-226427.0,-822406.0,-6568846.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,c169,-3.4991945956538055,17.43851620767308,-1.1347796343562644,-1.5740759310442634,-0.3958603577289565,-0.23251822133496777,-0.06322549085912259,-0.4949191068582054,0.12158246320090656,-0.0,3376306.0,1031268.0,-1591427.0,390952.0,-0.0,-650803.0,-574077.0,1982219.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,c169,-0.6309385348464333,1.0958398842812032,-2.174191031742415,-2.3619849492356764,-2.15567858138898,-1.6321494287330929,-1.2705251864298437,-0.7634712664631089,-0.03749786378343891,-0.0002731508909447204,1474569.6,-1053150.0,-1072182.4,-52660.2,-383.6,3380.5999999998603,-295837.3999999999,-996263.4,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,c169,-1.2782406500881143,1.028236245458221,-1.6271299719863666,-2.3619849492356764,-2.15567858138898,-1.6321494287330929,-1.2705251864298437,-0.611465485115452,-0.07985387321842297,-0.0,1508074.0,-621419.0,-878224.0,-114691.0,-0.0,86149.0,-931391.0,-951502.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,c169,-1.6294277295380288,0.7261865563238494,-1.7951303694935574,-1.836643402288254,-2.15567858138898,-1.6321494287330929,-1.2705251864298437,-0.9914810554141374,0.045237816966908165,-0.0,1634240.0,-645737.0,-1543160.0,70409.0,-0.0,-332388.0,-1272316.0,-2088952.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,c169,-0.07001205307074082,0.6191884450154728,-2.3783949526664734,-1.8933614997300048,-1.7995871283068785,-1.6321494287330929,-1.2705251864298437,-1.0984819169291526,0.034259012154947734,-0.0009081321484840288,1633738.0,-2285098.0,-1709173.0,53305.0,-1413.0,-38551.0,-314866.0,-2662058.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,c169,0.5231390827920211,2.00314151743682,-2.6451246949947897,-2.397192428998236,-1.8653259581915425,-1.4968147182229807,-1.2705251864298437,-0.5011256358111158,-0.0977168505651913,-0.00049352438303635,1074415.0,-1344654.0,-512778.0,-99989.0,-505.0,104908.0,703381.0,-75222.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,c169,-0.15670752044575442,-9.285755239466171,-2.1844302418890047,-2.645342814630987,-2.3481923079968205,-1.674222597622799,-1.2705251864298437,-0.494919373008465,-0.11886101442411591,-0.0,1522381.0,-368842.0,-717577.0,-172335.0,-0.0,196785.0,336005.0,796417.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,c169,-1.0454434668852288,0.808885277874357,-0.4339494769618315,-0.515583707456832,-0.4130714250565889,-0.38953599756951646,-0.38953599756951646,-0.8195513522797474,0.14786918035921914,-0.02909217155783814,834045.25,-13886.5,-650993.25,117456.75,-23108.75,-915277.5,-101940.5,-753704.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,c169,-0.6599899137617271,0.9795621264716269,-0.40670741706266866,-0.515583707456832,-0.4130714250565889,-0.38953599756951646,-0.4172482354770756,-0.9914811779229569,-0.08361396122335849,-0.0007129909571049133,882129.0,-4322.0,-832966.0,-70246.0,-599.0,-578465.0,-317747.0,-922216.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,c169,39.58880542767143,1.0434297440783835,-0.42030163083059724,-0.4460942374721004,-0.4130714250565889,-0.38953599756951646,-0.5992435236375974,-1.0984817310904085,0.36178910966959615,-0.0,1068783.0,-32279.0,-1118132.0,368261.0,-0.0,-901352.0,-90667.0,-705386.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,c169,-0.6418395163309841,-0.02853192298385703,-0.5687443712918832,-0.43928889416743233,-0.4038646190426705,-0.38953599756951646,-0.4161233024113825,-0.5011267264356676,4.07066876665859,0.14781923915677248,-12381.0,-0.0,5909.0,-47999.0,-1743.0,-670292.0,236357.0,-490149.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,c169,-0.5327927847264312,0.7915777240236037,-0.41740547470229084,-0.5803277276456531,-0.4157619877542613,-0.38953599756951646,-1.2845372080485606,-0.49491875648409833,0.16513544163417165,-0.0676833613565628,1397650.0,-18945.0,-658784.0,219811.0,-90093.0,-1511001.0,-235705.0,-897067.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,c010,-0.791466950948786,1.1523948736766054,-2.395833648854759,-2.5860803114142406,-2.776604549398149,-2.6944784338358776,-2.270140155865992,-0.14392831348508872,-0.11536587113158699,-0.0,25552939.8,-18609687.0,-3502658.6,-2807559.2,-0.0,-464106.19999999925,-3099977.6000000015,-2931048.8,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,c010,-0.7675257301399891,0.6343564238776856,-2.3229521097097376,-2.5860803114142406,-2.776604549398149,-2.6944784338358776,-2.270140155865992,-0.12053665438756093,-0.10528276121514273,-0.0,23509041.0,-14168748.0,-2698763.0,-2357235.0,-0.0,-3534720.0,-19356204.0,-18606629.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,c010,0.3095354036905223,0.6518732804861327,-2.6931520087347534,-2.4389805568928153,-2.776604549398149,-2.6944784338358776,-2.270140155865992,-0.1395831224139401,-0.10557639038787578,-0.0,23034076.0,-19177990.0,-3062065.0,-2316052.0,-0.0,-2494668.0,-13662547.0,-17679246.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,c010,0.3299714426562365,2.1681589849749785,-2.795068234986641,-2.718735664052798,-2.5641324154457577,-2.6944784338358776,-2.270140155865992,-0.13523299085919657,-0.1054730057152724,-0.0,22794714.0,-21023687.0,-2935807.0,-2289740.0,-0.0,3738299.0,6771992.0,7055771.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,c010,0.17635470013546953,2.3614094663426393,-2.5035581318336932,-2.803590374379734,-2.779029103751597,-2.5305606046536813,-2.270140155865992,-0.13627265879092354,-0.12260763098781478,-0.0,27803006.0,-19132805.0,-3608371.0,-3246534.0,-0.0,825741.0,6533161.0,9174198.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,c010,0.6064566214200939,1.8919176621663816,-2.209730178789918,-2.5212055847770807,-2.838771374605805,-2.74675718316664,-2.270140155865992,-0.1785764757560624,-0.13125864889281436,-0.0,30623862.0,-19545205.0,-5208287.0,-3828235.0,-0.0,-855183.0,4213710.0,5400662.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,c010,0.09183948709719278,1.3750757073585123,-1.171215022138377,-1.1974783317807836,-1.1806077236663235,-1.0979564091920175,-1.0454815375318003,-0.1624617008471892,-0.16976486176023256,-0.0,175636587.4,-113557306.8,-27175446.4,-28397067.6,-0.0,-8111809.200000003,-6059551.200000003,-7664593.8,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,c010,0.04571778335942477,1.6491574375726632,-1.1001661137656313,-1.1974783317807836,-1.1806077236663235,-1.0979564091920175,-1.0454815375318003,-0.14718573295417903,-0.16969404800282684,-0.0,152130499.0,-72170533.0,-21325180.0,-24586324.0,-0.0,-5530095.0,-14546780.0,13971587.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,c010,-0.21604478401028815,1.5382820812016493,-1.1222988074105604,-1.1289072119118708,-1.1806077236663235,-1.0979564091920175,-1.0454815375318003,-0.15235670016383202,-0.16706000629428377,-0.0,164759016.0,-103146239.0,-23906800.0,-26213945.0,-0.0,-5103703.0,1144088.0,7532417.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,c010,-0.06448443686381743,1.1128101390435954,-1.21271123148565,-1.1363092242969026,-1.1265569336278856,-1.0979564091920175,-1.0454815375318003,-0.15954375513813007,-0.17374608508149086,-0.0,169523005.0,-136315408.0,-25758416.0,-28051389.0,-0.0,-11741264.0,-4281089.0,-36624561.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,c010,-0.054758339595383974,1.3204381394015776,-1.2249686256136163,-1.2148229193702988,-1.134376127321902,-1.0783143173764234,-1.0454815375318003,-0.15331199223884198,-0.16920606369153052,-0.0,179898927.0,-128136897.0,-26267298.0,-28990466.0,-0.0,-2626798.0,-5478149.0,-11600681.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,c010,0.014164177853423877,1.4058179992791344,-1.1682295515517922,-1.2257353317731503,-1.2102659903565618,-1.1040637220714746,-1.0454815375318003,-0.19139203155648737,-0.16920811148305043,-0.0,211871490.0,-128017457.0,-38619538.0,-34143214.0,-0.0,-15557186.0,-7135826.0,-11601731.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,c010,0.042238312777878075,2.3079491187656833,-1.1230189576131195,-1.0417860803164651,-0.9482172616140593,-0.9947201725384713,-1.0217029163346691,-0.26161270672503306,-0.030245965225751664,-0.0,3835493.4,-1712039.2,-955632.2,-110484.0,-0.0,81402.3999999999,-31225.399999999907,1107515.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,c010,0.35952434481703927,1.5282147742818057,-1.0603991645330044,-1.0417860803164651,-0.9482172616140593,-0.9947201725384713,-1.0217029163346691,-0.21600255061166104,-0.10257102090443038,-0.0,4137831.0,-1352907.0,-851221.0,-404211.0,-0.0,-206590.0,-1148127.0,174775.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,c010,0.5177742888360527,2.5464861647255344,-1.014523307561063,-1.0325450369594589,-0.9482172616140593,-0.9947201725384713,-1.0217029163346691,-0.24041285571564489,-0.019753692087564896,-0.0,4701473.0,-1941071.0,-1076471.0,-88449.0,-0.0,-155986.0,250798.0,1690294.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,c010,-0.2566373719817149,4.417930686855409,-0.9476560882124533,-1.005481786151924,-0.9775064162015253,-0.9947201725384713,-1.0217029163346691,-0.27035480568662706,0.0016856390922944898,-0.0,4469996.0,-1546294.0,-1150938.0,7176.0,-0.0,191760.0,342749.0,2314449.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,c010,1.4276974340788624,1.0503418970783065,-1.093601486614397,-0.9479845865351434,-0.9748632893521856,-1.0046613214289757,-1.0217029163346691,-0.26845218443270785,-0.05134256642170718,-0.0,4167764.0,-2273354.0,-1065567.0,-203794.0,-0.0,-661933.0,-1032720.0,-1069604.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,c010,-0.6359222232382036,-1.3888051265800039,-1.253685046684641,-1.0854664834937238,-0.9314729115866921,-0.991666840319507,-1.0217029163346691,-0.3914731978242805,0.0845099073572559,-0.0,1700403.0,-1446570.0,-633964.0,136858.0,-0.0,1239761.0,1431173.0,2427661.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,c010,1.0537369663677767,2.1896571736582935,-0.9716578184714878,-1.130294044198432,-1.4792681093081776,-2.3286548329602397,-1.1000243368216112,-1.2456852250026687,0.19193124113637403,-0.0,550846.8,-38688.8,-653506.4,100690.2,-0.0,-118745.40000000002,-94133.39999999997,-253537.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,c010,-1.1424070573408949,-8.65715380195365,-1.0310680439145756,-1.130294044198432,-1.4792681093081776,-2.3286548329602397,-1.1000243368216112,-1.1231963096528685,1.0583331489634726,-0.0,316393.0,16427.0,-338449.0,318904.0,-0.0,198079.0,-177959.0,333395.0,1,0,0,0,0,0,0,0,0,0,0,0,0
