year,company,auwgr,lkpp,hlr_lag1,hlr_lag2,hlr_lag3,hlr_lag4,hlr_lag5,mer,der,oer,prem_write_net_lag1,claim_set_net_lag1,exp_management_lag1,exp_comm_incur_net_lag1,exp_other_lag1,prem_liab_diff_lag1,claim_liab_diff_lag1,uw_gain_lag1,class_bonds,class_cnstr_engr,class_cpr,class_fire,class_health,class_mac,class_mahl,class_motor,class_others,class_pa,class_prof_indm,class_pub_lia,class_wic
2009,c079,0.027649039413745295,8.369544814641014,-0.957097834330104,-0.8792514447334264,-0.7080898405602551,-0.7061657535039266,-0.7129944667582125,-0.020604973227551792,-0.2635376075803874,-0.14414650556474448,35671.0,262.0,-700.0,-8953.0,-4897.0,838.0,-5362.0,16859.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,c079,0.7066726706011599,1.8446760692740696,-0.5878536222460565,-1.0794165762202355,-0.7537210057005115,-0.7264115402266661,-0.7129944667582125,-0.018404654583859835,-0.2847236105086472,-0.046504724364898255,265115.0,4271.0,-4647.0,-71890.0,-11742.0,-88478.0,-59512.0,33117.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,c079,0.037834315379055045,1.866745570369339,-0.5664679581231707,-0.5039816966070764,-0.5696683416005428,-0.9333107634731506,-0.7582440654877202,-0.024409801215828142,-0.3283901465706933,-0.10703110431507105,321756.0,-40462.0,-7480.0,-100630.0,-32798.0,-72286.0,-59614.0,8486.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,c079,0.33501616551838115,1.821002981621643,-0.8083073518960361,-0.5694866561094978,-0.4925516650370256,-0.5699364035184936,-0.9443740018808432,-0.03462874838455304,-0.33520455939368715,-0.06383534488423542,365224.0,-263625.0,-12045.0,-116595.0,-22204.0,38081.0,24982.0,13818.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,c079,0.29954653616486326,2.548512987910417,-0.7562202832946626,-0.8072646182490929,-0.5624924864768691,-0.4928727420270539,-0.5703009072403655,-0.034620032847507004,-0.2769060334052949,0.025298003326068318,387244.0,-106135.0,-12768.0,-102124.0,9330.0,-30614.0,-15200.0,129733.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,c079,-0.5850186136856804,2.847536068832821,-0.7393278872093092,-0.7559534853443214,-0.8018177241609946,-0.5625711586425576,-0.49269788844143403,-0.03456236250168366,-0.28023256858079293,-0.05194136398329816,445460.0,-94301.0,-14663.0,-118888.0,-22036.0,4298.0,-66434.0,133436.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,c079,-0.038226914353285,0.8513111416168527,-1.11898953111519,-0.7392377745482701,-0.7529238639486541,-0.80167343208805,-0.5626458488202042,-0.026920167338314045,-0.31913014791410116,-0.08482764210532304,351623.0,-251323.0,-9015.0,-106870.0,-28407.0,26873.0,-188587.0,-205706.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,c079,0.2336453259297435,1.4485538316497675,-3.7384592375405123,-3.402803792922124,-3.1926941977694305,-2.889814155342203,-2.5566337764005547,-0.023230386291769933,-0.30628508904564367,-0.07326075023173562,110627.63636363637,-30826.272727272728,-2447.5454545454545,-32270.090909090908,-7718.727272727273,1363.0909090909117,-46907.90909090906,-8179.818181818182,0,0,0,0,0,0,0,0,0,0,0,1,0
2008,c079,-0.22985684887401892,2.7556807769836906,-2.06838529904397,-3.402803792922124,-3.1926941977694305,-2.889814155342203,-2.5566337764005547,-0.020179215640637727,-0.4034621203305016,-0.0,120302.0,-20203.0,-2312.0,-46226.0,-0.0,-12068.0,-11385.0,28108.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,c079,0.9663468948109282,1.2166316954380352,-1.5057677635658555,-2.266254779508317,-3.1926941977694305,-2.889814155342203,-2.5566337764005547,-0.02061484286698518,-0.26353901644954586,-0.14415732664484202,222073.0,-53503.0,-4360.0,-55738.0,-30489.0,-26383.0,-102645.0,-51045.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,c079,-1.4079653086842405,-5.559281049484968,-0.9528586575768873,-1.6441750878601624,-2.311164154431866,-2.889814155342203,-2.556633776400554,-0.020066511632685913,-0.16264662869589938,-0.041495963750817697,291979.0,-13121.0,-5580.0,-45228.0,-11539.0,-6910.0,72552.0,282153.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,c079,-0.7423621491795294,0.48279395722455454,-1.6436621182826272,-1.0427013926811513,-1.7084451957943512,-2.220276969941336,-2.5566337764005542,-0.018404655939746665,-0.2566586785347484,-0.0784594317014721,131445.0,-49059.0,-2304.0,-32130.0,-9822.0,50610.0,-273810.0,-185070.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,c079,1.9838278469386081,0.669850591782548,-2.5019431009735382,-1.6870242115935454,-1.094475707516443,-1.6979288159462036,-2.0646872631701,-0.020360184081022525,-0.22355640840457516,-0.01804993365693075,119078.0,-36048.0,-2309.0,-25353.0,-2047.0,-13239.0,-128481.0,-88399.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,c079,-2.506262558606832,-0.6486132831200332,-3.3850910547875697,-2.513010340669513,-1.7092523906752088,-1.1070259117288568,-1.6444751114456218,-0.024403385326969444,-0.420609654086503,-0.14080598336859718,60969.0,-2636.0,-1417.0,-24423.0,-8176.0,21958.0,74677.0,120952.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,c079,1.3877043654137873,0.36061495356448436,-4.514976012269396,-3.376444311071418,-2.5140499878730282,-1.7052751048309347,-1.096001962164326,-0.03463663764233088,-0.547258874748828,-0.18798727394507703,59720.0,-106850.0,-1970.0,-31126.0,-10692.0,-91950.0,33194.0,-149674.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,c079,-0.03370400091711567,-1.1333062725340846,-5.567943870058634,-4.489737228613279,-3.363850231214983,-2.4980348100459238,-1.684286374126861,-0.03462097589752233,-0.48478215068262265,-0.0,47464.0,-18306.0,-1565.0,-21914.0,-0.0,84108.0,-23921.0,65866.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,c079,1.3379385814923739,1.7945482599005658,-6.4705722689761584,-5.533733992337497,-4.4656529100589095,-3.3389275618703955,-2.4697144738239296,-0.03456666284535137,-0.4657170698154305,-0.0,52338.0,-7998.0,-1723.0,-23214.0,-0.0,2985.0,-24152.0,-1764.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,c079,-3.56919626027294,-1.0430347238322841,-6.731822539294874,-6.43559798154753,-5.503598380284622,-4.433509076570314,-3.3039776097293214,-0.02691248888584912,-0.4835091648998017,-0.14142073045619316,58484.0,-52438.0,-1499.0,-26931.0,-7877.0,9286.0,99223.0,78248.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,c079,-0.1867928317971836,6.475890047280266,-0.6716053761533956,-0.6996503882218168,-0.7137579589548304,-0.7187197027806912,-0.7659417083303062,-0.028272365260289874,-0.11936898447450303,-0.00826494913505409,118415.18181818182,-14049.90909090909,-3188.4545454545455,-13462.0,-932.0909090909091,-357.0,-3878.6363636363676,82547.09090909091,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,c079,0.044226911658509185,0.9315994095511341,-0.7458344872743266,-0.6996503882218168,-0.7137579589548304,-0.7187197027806912,-0.7659417083303064,-0.020175634359168918,-0.09886295163917963,-0.0,44809.0,-0.0,-861.0,-4219.0,-0.0,-15401.0,-32698.0,-8370.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,c079,0.8300926642254199,1.8253317320366735,-0.9112873283784084,-0.744768231766337,-0.7137579589548302,-0.7187197027806912,-0.7659417083303064,-0.02060739789777742,-0.2635489047580839,-0.14416753590628262,62315.0,-12042.0,-1223.0,-15641.0,-8556.0,-2982.0,-19115.0,2756.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,c079,1.308588004575911,0.8772565898075633,-0.9259983132872269,-0.8716259932248228,-0.8642144915189396,-0.7485660774522402,-0.7659417083303064,-0.018404749834597837,-0.10772191814955792,-0.015283159911670948,116383.0,-45624.0,-2040.0,-11940.0,-1694.0,-70981.0,-16062.0,-31958.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,c079,0.786282312948388,-2.230328802490698,-0.784522670303475,-0.9139473308843535,-0.8621206737141394,-0.8565340981382261,-0.7872588087967309,-0.020362804379800623,-0.12485802418695867,-0.0015443699950972382,146856.0,4538.0,-2848.0,-17463.0,-216.0,94591.0,-33284.0,192174.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,c079,0.7621633521684891,8.201239399869538,-0.6198177245517722,-0.6785304447157624,-0.7868050105921603,-0.782184526558748,-0.9142554019274848,-0.034622439848876516,-0.07450114336846292,-2.6098627957844503e-05,201160.0,-35900.0,-6633.0,-14273.0,-5.0,549.0,10823.0,155721.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,c079,0.918825313550291,10.718668065023598,-0.6352324993028744,-0.6205978110484661,-0.6792003261407401,-0.7865313280949809,-0.7879272447323505,-0.03456251070179301,-0.11720603703431912,-0.0,122643.0,-24798.0,-4037.0,-13690.0,-0.0,-1587.0,14943.0,93474.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,c079,0.8446304696375194,-15.61472,-0.6122682464290738,-0.6357247300837529,-0.6212559726769817,-0.6795674096662071,-0.7899199853193886,-0.026919214689728667,-0.12555844741372243,-0.0,97592.0,-0.0,-2502.0,-11670.0,-0.0,1297.0,4953.0,89670.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,c079,0.8255374087494288,1.6626201191709347,-1.7899366392850664,-1.7457432664600834,-1.7892840170301092,-1.7757531632657142,-1.8015237950996232,-0.02951069323239259,-0.20567320314918053,-0.0,249856.88888888888,-116506.0,-7022.333333333333,-48941.77777777778,-0.0,11608.111111111124,-45381.111111111124,43613.77777777778,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,c079,0.5723034682903235,0.8223700926063835,-1.4773349628363948,-1.3627272826239991,-1.7892840170301092,-1.7757531632657142,-1.8015237950996232,-0.018401525603396387,-0.13938736156907033,-0.0,187729.0,-87793.0,-3290.0,-24921.0,-0.0,-24090.0,-116395.0,-68760.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,c079,-0.13510744006955658,4.184913972733226,-1.8238697867755254,-1.5035893552577912,-1.422507678705147,-1.7757531632657142,-1.8015237950996232,-0.020359490141406096,-0.17782065325632346,-0.0,140588.0,-87026.0,-2726.0,-23809.0,-0.0,83707.0,-30275.0,80459.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,c079,0.034110581234056414,1.0915426123267984,-1.9600530775284872,-1.8094920665698024,-1.5340547758823926,-1.4320386803137237,-1.8015237950996228,-0.02440783753570985,-0.20551360079493233,-0.0,161020.0,-73300.0,-3743.0,-31516.0,-0.0,-60867.0,-13349.0,-21755.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,c079,0.2679740965728442,1.366589141470978,-1.9412415252982236,-1.9420887178152804,-1.819288298996859,-1.5366537161230245,-1.445733443342971,-0.03462864483638267,-0.21121897748774837,-0.0,273229.0,-113386.0,-9011.0,-54963.0,-0.0,44159.0,-130708.0,9320.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,c079,0.43969953606904755,2.0309141153864436,-1.83214071617711,-1.9322468157603157,-1.9451981962689744,-1.8145569518566171,-1.5460647938779308,-0.034619589383205564,-0.21699904048998533,-0.0,299111.0,-96970.0,-9862.0,-61816.0,-0.0,-52092.0,1783.0,80154.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,c079,0.055591282413374035,3.064957762889601,-1.8385741107493094,-1.8291029065092046,-1.93407096090184,-1.940051270348996,-1.8223227529396608,-0.03456091997719065,-0.21117235844474014,-0.0,284094.0,-174949.0,-9351.0,-57136.0,-0.0,22871.0,59387.0,124916.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,c079,0.034846859587830264,1.4274361549067802,-1.7213987699300712,-1.8366193509023667,-1.8309715498519075,-1.931355067826699,-1.945584659600079,-0.026918554138438803,-0.2291260364798925,-0.0,380977.0,-168928.0,-9767.0,-83135.0,-0.0,-18887.0,-79081.0,21179.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,c079,-0.2149438213839852,1.4323002051378888,-1.8388924591750582,-1.7210692314007052,-1.837741559493788,-1.8299178568580456,-1.9343615071375144,-0.03729393011451823,-0.24303032845337474,-0.0,333746.0,-212313.0,-11854.0,-77248.0,-0.0,19630.0,-40331.0,11630.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,c143,-0.8572897486018166,5.857886335674187,-3.038238314192638,-2.969288678446082,-2.930900342395647,-2.952189846988436,-3.089162791729696,-0.15551572977088315,-0.18465303172143654,-0.016495033857144178,4175977.3333333335,-1689732.3333333333,-618504.9166666666,-734387.5,-65602.75,409112.5,567738.583333334,2044600.9166666667,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,c143,0.5569626377460222,3.6990553852738697,-3.555765266506387,-4.031883762332792,-2.930900342395647,-2.952189846988436,-3.089162791729696,-0.09682594906334355,-0.21045076855313022,-0.0,8313934.0,-964152.0,-766671.0,-1666356.0,-0.0,-91404.0,-1192027.0,3633324.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,c143,2.094232028804288,4.570505125621528,-2.83352008421757,-3.2602657512164424,-3.445511210893403,-3.772926676851467,-3.089162791729696,-0.21688452440596465,-0.20615379760957991,-0.0,5973929.0,-637126.0,-1233955.0,-1172903.0,-0.0,-70515.0,-599420.0,2260010.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,c143,0.9369564291471709,-7.665760155022967,-2.656523457702913,-2.7203967638339046,-3.2471084309672587,-3.300811009188264,-2.859639266229981,-0.11979641249646548,-0.07538365026707726,-0.021009377448079472,3235955.0,-593119.0,-369196.0,-232322.0,-64748.0,818023.0,197227.0,2991820.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,c143,0.995391347962596,-2.670351774610167,-2.2820584626384455,-2.6587764571625776,-2.721383082452886,-3.244584621435223,-3.3129326688024774,-0.12465404470155789,-0.23745143740980948,-0.09729688896722777,3733069.0,-869244.0,-443183.0,-844212.0,-345920.0,-515957.0,2783170.0,3497723.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,c143,-0.17168293270625978,-3.0086327820257766,-2.340937923425447,-2.2861974579798536,-2.6599752425090024,-2.7242691041640583,-3.2539407936472458,-0.10852487794991625,-0.22215484713189756,-0.023155091530111648,2348626.0,-786017.0,-242747.0,-496913.0,-51793.0,2047361.0,-480715.0,2337802.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,c143,0.8081837480015186,1.1147897123995203,-2.6952276548280785,-2.34380577042335,-2.288985886020605,-2.662479975864327,-2.7333146193673903,-0.12852627746598028,-0.14249461804853256,-0.0173645102512105,2274268.0,-437692.0,-278384.0,-308639.0,-37611.0,1308527.0,-2910922.0,-390453.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,c143,-0.03369789290854643,3.196495967562925,-3.224082707705185,-3.2711124275807535,-3.333144580752588,-3.4010975404296087,-3.55411036600961,-0.1461912097874172,-0.10753392505781804,-0.0,8436199.083333334,-2833052.5,-1174569.6666666667,-863978.6666666666,-0.0,335254.33333333326,-141404.0,3758448.5833333335,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,c143,0.6162837399694968,1.2110041291714144,-3.0418893496185233,-2.2653565972815533,-3.333144580752589,-3.4010975404296087,-3.55411036600961,-0.0968259385016673,-0.07448398092768414,-0.0,7363972.0,-1927318.0,-679070.0,-522379.0,-0.0,525141.0,-4678704.0,81642.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,c143,0.9779538386332296,7.307299117167244,-3.341941989000336,-3.0712140012372604,-2.375822047481089,-3.4010975404296087,-3.55411036600961,-0.11271985375726316,-0.1464902774007553,-0.0,10185805.0,-3634769.0,-1093469.0,-1421068.0,-0.0,1479033.0,761814.0,6277346.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,c143,0.3182216451363062,-3.9601342007689735,-3.950841076867371,-3.3417752511753878,-3.1017791287827556,-2.457275219485468,-3.55411036600961,-0.22786232322390795,-0.060428675925500164,-0.0,5893543.0,-3242927.0,-1278968.0,-339180.0,-0.0,171200.0,4559945.0,5763613.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,c143,0.7918158192510495,3.3239612835319634,-4.098932346130246,-3.9219542379539614,-3.350504445463795,-3.132914332819969,-2.551923722286394,-0.32708805881241526,-0.07289105793595255,-0.0,7415033.0,-4319104.0,-2309875.0,-514752.0,-0.0,-123552.0,2211874.0,2359624.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,c143,1.3047986048661044,-6.769894815920656,-4.027409540909252,-4.07430302500001,-3.91050360995341,-3.364247076493967,-3.189668657858883,-0.2974933496844204,-0.07619846165067459,-0.0,7047034.0,-3834696.0,-1996615.0,-511403.0,-0.0,-33281.0,4908914.0,5579953.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,c143,0.27121897920214516,1.0252435971191707,-3.801610661941896,-3.5933853217713434,-4.005112259476557,-4.060137968599368,-3.929941815240798,-0.12261984198632941,-0.0740085595410987,-0.0,4993492.0,-4394499.0,-583144.0,-351963.0,-0.0,356368.0,-832411.0,-812157.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,c143,0.5411460258780036,1.9145089582144206,-3.1669702960525834,-3.7963078289405527,-3.5929933681583575,-4.003653053155258,-4.073305231353339,-0.12456203278074711,-0.09221453583135382,-0.0,9529252.0,-2541541.0,-1130460.0,-836891.0,-0.0,-649146.0,-1786700.0,2584514.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,c143,0.5565363458934584,3.948483104177748,-2.995889810143405,-3.1681180389459374,-3.7944366044803193,-3.5948622339819507,-4.013180308077312,-0.10667145638353823,-0.10920031001934546,-0.0,8128525.0,-3375749.0,-825792.0,-845369.0,-0.0,363689.0,953415.0,4398719.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,c143,0.8486927534736746,4.748508717933596,-2.8565551081577065,-2.9973786344507003,-3.1698729756128845,-3.7947845628086085,-3.602970405826176,-0.13033072629687925,-0.1141840567564092,-0.0,7729594.0,-985661.0,-959432.0,-840568.0,-0.0,-102197.0,-539936.0,4301800.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,c143,0.2908361079115284,8.159720449299144,-1.9602358177444237,-1.9351333994498956,-2.034936746561629,-2.048584347963654,-2.1176749158692068,-0.11174392494254341,-0.2349545449132682,-0.019413873964199583,1784499.5833333333,-795165.4166666666,-189911.41666666666,-399310.75,-32994.333333333336,71567.0,504902.25,943586.9166666666,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,c143,0.5897191278983208,2.4002184216415903,-1.2344467895627544,-1.9351333994498958,-2.034936746561629,-2.0485843479636543,-2.1176749158692068,-0.05295384138182315,-0.2542080581328278,-0.0,8472459.0,-2729808.0,-427285.0,-2051207.0,-0.0,-628745.0,-171317.0,2464097.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,c143,0.1658561573391617,-10.597740824591053,-2.0661819052712316,-1.5877920960986867,-1.3534457489513507,-2.048584347963654,-2.1176749158692068,-0.11271942790218013,-0.291064694984215,-0.0,1329423.0,-833221.0,-142716.0,-368522.0,-0.0,213791.0,744874.0,943629.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,c143,0.8076884182545759,-1.050968831433521,-2.851011117001371,-2.80066758915139,-2.0707841698979244,-2.0694944710960357,-1.6609638503458726,-0.3072226046894328,-0.16683155082065768,-0.06378793524499218,721921.0,-476371.0,-211229.0,-114704.0,-43857.0,23005.0,1140276.0,1039041.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,c143,0.23402275033408237,2.3389193002066566,-2.0770941006488437,-2.8584386984475105,-2.6012077989787556,-2.8049733061220565,-2.775217503608371,-0.11651614730823596,-0.12167787090825176,-0.015793741105418792,1037851.0,-205710.0,-115168.0,-120270.0,-15611.0,-60034.0,-177987.0,343071.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,c143,0.2709098952050041,1.9247094464485768,-1.9595967902949165,-2.074640008287865,-2.851763392026664,-2.5943175035330603,-2.80179125655376,-0.1056932049280531,-0.1383286772899408,-0.014717342824735902,702671.0,-256369.0,-70731.0,-92571.0,-9849.0,115649.0,-224359.0,164441.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,c143,3.366469194312796,2.8446676157113866,-1.3708918053637953,-1.95903343931336,-2.0774347012746808,-2.8410879050740463,-2.5941280474455772,-0.13014909958969006,-0.2363083888943607,-0.02997545655308894,1756477.0,-302889.0,-217718.0,-395305.0,-50144.0,-82804.0,-231770.0,475847.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,c143,0.29827188785607067,3.8846624447862284,-1.3113742906422754,-1.2782191049869256,-1.199697878051268,-1.167580115042033,-1.194589492257355,-0.1426276000561978,-0.20332181427875923,-0.012237957869460319,9308200.25,-2761057.0833333335,-1264386.9166666667,-1802438.25,-108488.91666666667,308786.4166666665,56129.333333333954,3736744.8333333335,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,c143,0.30249405064737805,2.4027251431033405,-0.9139090649893076,-1.2782191049869256,-1.199697878051268,-1.167580115042033,-1.194589492257355,-0.05295379332176369,-0.24685693187578334,-0.0,18420043.0,-2421340.0,-928963.0,-4330586.0,-0.0,-2208276.0,-3036697.0,5494181.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,c143,1.5244208176114016,2.941688060149153,-1.0294615310268769,-0.9628501636481317,-1.199697878051268,-1.1675801150420324,-1.194589492257355,-0.09682595585958238,-0.2786173769023182,-0.0,17359872.0,-3899853.0,-1600844.0,-4606440.0,-0.0,1920569.0,-3922046.0,5251258.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,c143,0.3649075181373935,5.054864780061966,-1.2503097805575205,-1.1734063864824842,-1.0407647660996668,-0.9615307306496398,-1.194589492257355,-0.23652732739585208,-0.19087542309234468,-0.0,7958369.0,-3050667.0,-1792735.0,-1446721.0,-0.0,39764.0,1436505.0,3144515.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,c143,0.5590711123252086,5.6719258646536295,-1.2113758038218825,-1.2494787785497943,-1.1633084595167773,-1.0375671568406517,-0.9797026821101606,-0.3300033037828313,-0.1517214953840594,-0.0,9352915.0,-2906291.0,-2939517.0,-1351465.0,-0.0,485338.0,771969.0,3412949.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,c143,0.04850670504672918,-7.105457355426684,-1.3713712504545097,-1.2120207614843848,-1.2394379414703645,-1.1574374267214336,-1.0469552097247086,-0.3022671595787998,-0.0776620734265554,-0.2308198379523444,3880340.0,-4209837.0,-1117047.0,-287005.0,-853009.0,1111952.0,3643992.0,2169386.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,c143,0.15086870246709919,1.800342941372917,-1.345906449460572,-1.1598601550450276,-1.3597733886719185,-1.202514169861677,-1.2374659543475797,-0.12211459034678941,-0.11374515643767626,-0.006756450418002515,7816819.0,-6262871.0,-909093.0,-846786.0,-50299.0,2282124.0,-361103.0,1668791.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,c143,0.2879608847880131,1.8081286789690578,-1.1879847309656208,-1.3446035280477504,-1.1571723572207584,-1.3550392712342894,-1.2053678870836064,-0.12266040459952461,-0.1683830652758819,-0.019833510497425384,12143168.0,-1513963.0,-1418558.0,-1947337.0,-229373.0,-1691642.0,-3510271.0,1832024.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,c143,0.6186834329718681,2.3505263444263456,-1.297156988063214,-1.188266906800902,-1.3411902192971863,-1.155519213453315,-1.356675327636097,-0.09733175540922465,-0.20168604470318802,-0.001914812352657358,9676849.0,-2477938.0,-897014.0,-1858748.0,-17647.0,-119254.0,-1519694.0,2786554.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,c143,0.8739596446089389,6.154642127337574,-1.6282008158446817,-1.2968864204160901,-1.1871341036594703,-1.3391380245310565,-1.1573165309216307,-0.12950679915199675,-0.09206649120042194,-0.00820617178163837,5050924.0,-3516571.0,-622980.0,-442877.0,-39475.0,1486640.0,1209262.0,3124923.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,c143,1.0244128021136834,-12.262466275455102,-1.7025447713030013,-1.6269028128175407,-1.2957929520895097,-1.186433593741999,-1.3399183162969328,-0.07475765366350103,-0.1335996154205509,-0.009612250884844175,5972238.0,-3101011.0,-425210.0,-759894.0,-54673.0,979484.0,2608561.0,5219495.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,c143,-0.45426715879273505,2.2407643123893344,-4.5265221618611395,-4.636419223465472,-4.639108549527051,-4.726885237718355,-4.715580844581164,-0.13663326216631425,-0.1614498690946125,-1.5776736575857924e-05,1314435.3333333333,-263868.0,-171043.41666666666,-202109.91666666666,-19.75,98479.16666666666,-421212.5,354660.9166666667,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,c143,-3.269500483438169,0.7931510458254967,-3.119376618234435,-4.636419223465472,-4.639108549527051,-4.7268852377183554,-4.715580844581164,-0.052954070941050035,-0.15019285126182116,-0.0,1559492.0,-5700.0,-78649.0,-223071.0,-0.0,626539.0,-2587037.0,-708426.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,c143,1.491328381667788,0.2510270951308941,-4.774045719417002,-3.4214016697923517,-4.63910854952705,-4.726885237718356,-4.715580844581164,-0.09682614694347576,-0.2033339580006301,-0.0,1104588.0,-6383.0,-101860.0,-213905.0,-0.0,-65853.0,-4328038.0,-3611451.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,c143,1.8980960089816599,-1.380668576534419,-3.2459175215908744,-4.779215804433699,-3.5528399742952907,-4.7268852377183554,-4.715580844581164,-0.11271974888650733,-0.13188657122911893,-0.0,2847796.0,-11157.0,-305717.0,-357701.0,-0.0,572812.0,1500966.0,4246999.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,c143,0.04192439862542955,-0.2826534032668382,-5.283613863260486,-4.255903508050188,-3.3624472981395512,-4.797927008508562,-3.7150042051575234,-0.3522548045110413,-0.04446346165414396,-0.0,349099.0,-73570.0,-117116.0,-14783.0,-0.0,25599.0,1283049.0,1452278.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,c143,-3.557710607392488,1.9622277959833974,-4.77466543211611,-5.26723792629433,-4.266254949158506,-3.400991957230227,-4.790890854734734,-0.29611258849100824,-0.1748125751338749,5.184996296431216e-05,1235295.0,-1194939.0,-348368.0,-205662.0,61.0,-87793.0,653195.0,51789.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,c143,1.6165718348827085,0.2393927584369894,-5.790212620671394,-4.775634865299558,-5.2528858944997765,-4.284703127197982,-3.420154705985286,-0.26445352171575365,-0.135045029571659,-0.0,937384.0,-1103.0,-236090.0,-120561.0,-0.0,-107486.0,-3807085.0,-3334941.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,c143,1.0795561023702243,-1.0827417378607964,-5.405753695685558,-5.775606145426245,-4.77382218164331,-5.255561004183265,-4.2889479646023245,-0.12255007133684157,-0.19956748651106304,-0.0002423593672786196,1291058.0,-567782.0,-150685.0,-245384.0,-298.0,-149417.0,1909596.0,2087088.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,c143,0.5545919799123404,-2.6996986427927236,-5.213166379245286,-5.400343892351468,-5.764295163531925,-4.77962098890643,-5.247636645494684,-0.10727675431091846,-0.19812163729348467,-0.0,1104579.0,-64754.0,-112853.0,-208420.0,-0.0,106652.0,367251.0,1192455.0,0,0,0,0,0,0,0,0,0,0,1,0,0
