index,year,company,class,prem_acc_direct,prem_acc_rein_sg,prem_acc_rein_asean,prem_acc_rein_other,prem_acc_total_rein,prem_cede_rein_sg,prem_cede_rein_asean,prem_cede_rein_other,prem_cede_rein_total,prem_write_net,prem_liab_begin,prem_liab_end,prem_earned,claim_set_direct,claim_set_rein_sg,claim_set_rein_asean,claim_set_rein_other,claim_set_total_rein,claim_rcv_rein_sg,claim_rcv_rein_asean,claim_rcv_rein_other,claim_rcv_rein_total,claim_set_net,claim_liab_end,claim_liab_begin,claim_incur_net,exp_management,exp_comm_paid,exp_comm_earned,exp_comm_incur_net,exp_other,uw_gain,net_invest_income,operating_result
10052,2010,c096,fire,0,2499073,0,0,2499073,0,0,0,0,2499073,238249,391372,2345950,0,822759,0,0,822759,0,0,0,0,822759,2751812,2387210,1187361,77722,998974,0,998974,34099,47794,808703,856497
10053,2010,c096,motor,0,607143,0,0,607143,0,0,0,0,607143,0,0,607143,0,314137,0,0,314137,0,0,0,0,314137,1099578,1094046,319669,18882,60713,0,60713,0,207879,196472,404351
10054,2010,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,2010,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,2010,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,2010,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,2010,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10059,2010,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,2010,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10061,2010,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,2010,c096,others,0,117102,0,0,117102,0,0,0,0,117102,0,0,117102,0,41761,0,0,41761,0,0,0,0,41761,736593,813183,-34829,3642,12324,0,12324,14859,121106,37895,159001
10063,2010,c096,misc_total,0,117102,0,0,117102,0,0,0,0,117102,0,0,117102,0,41761,0,0,41761,0,0,0,0,41761,736593,813183,-34829,3642,12324,0,12324,14859,121106,37895,159001
10064,2010,c096,total,0,4035149,0,0,4035149,0,0,0,0,4035149,264808,474896,3825061,0,2059583,0,0,2059583,0,0,0,0,2059583,5613762,5715332,1958013,125494,1290746,0,1290746,53016,397792,1305779,1703571
10065,2011,c096,mac,0,30017,0,0,30017,0,0,0,0,30017,0,0,30017,0,167454,0,0,167454,0,0,0,0,167454,172331,209736,130049,715,36,0,36,-52,-100731,9190,-91541
10066,2011,c096,mahl,0,494279,0,0,494279,0,0,0,0,494279,82837,97955,479161,0,231681,0,0,231681,0,0,0,0,231681,903179,829831,305029,11769,168724,0,168724,692,-7053,151331,144278
10067,2011,c096,fire,0,1573580,0,0,1573580,0,0,0,0,1573580,388122,206515,1755187,0,1077779,0,0,1077779,0,0,0,0,1077779,5866335,2801407,4142707,37467,641185,0,641185,-3546,-3062626,481774,-2580852
10068,2011,c096,motor,0,588481,0,0,588481,0,0,0,0,588481,0,0,588481,0,33179,0,0,33179,0,0,0,0,33179,1558776,1127736,464219,14012,58849,0,58849,0,51401,180172,231573
10069,2011,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,2011,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,2011,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,2011,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,2011,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,2011,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,2011,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,2011,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,2011,c096,others,0,109953,0,0,109953,0,0,0,0,109953,126,0,110079,0,51891,0,0,51891,0,0,0,0,51891,668166,743018,-22961,2618,9394,0,9394,2186,118842,33664,152506
10078,2011,c096,misc_total,0,109953,0,0,109953,0,0,0,0,109953,126,0,110079,0,51891,0,0,51891,0,0,0,0,51891,668166,743018,-22961,2618,9394,0,9394,2186,118842,33664,152506
10079,2011,c096,total,0,2796310,0,0,2796310,0,0,0,0,2796310,471085,304470,2962925,0,1561984,0,0,1561984,0,0,0,0,1561984,9168787,5711728,5019043,66581,878188,0,878188,-720,-3000167,856131,-2144036
10080,2012,c096,mac,0,25032,0,0,25032,0,0,0,0,25032,-135,22051,2846,0,22049,0,0,22049,0,0,0,0,22049,198391,161961,58479,530,5512,0,5512,365,-62040,16057,-45983
10081,2012,c096,mahl,0,864781,0,0,864781,0,0,0,0,864781,93045,140190,817636,0,362340,0,0,362340,0,0,0,0,362340,962786,840931,484195,18307,254669,0,254669,67176,-6711,554731,548020
10082,2012,c096,fire,0,1354785,0,0,1354785,0,0,0,0,1354785,198148,198801,1354132,0,1530032,0,469,1530501,0,0,0,0,1530501,5696791,5422335,1804957,28680,498983,0,498983,1690,-980178,869053,-111125
10083,2012,c096,motor,0,595780,0,0,595780,0,0,0,0,595780,0,0,595780,0,75501,0,0,75501,0,0,0,0,75501,1552723,1466912,161312,12612,59578,0,59578,0,362278,382175,744453
10084,2012,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10085,2012,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10086,2012,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,2012,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10088,2012,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10089,2012,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090,2012,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,2012,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10092,2012,c096,others,0,199792,0,0,199792,0,0,0,0,199792,-718,104839,94235,0,911,0,0,911,0,0,0,0,911,541155,633948,-91882,4230,42662,0,42662,15892,123333,128160,251493
10093,2012,c096,misc_total,0,199792,0,0,199792,0,0,0,0,199792,-718,104839,94235,0,911,0,0,911,0,0,0,0,911,541155,633948,-91882,4230,42662,0,42662,15892,123333,128160,251493
10094,2012,c096,total,0,3040170,0,0,3040170,0,0,0,0,3040170,290340,465881,2864629,0,1990833,0,469,1991302,0,0,0,0,1991302,8951846,8526087,2417061,64359,861404,0,861404,85123,-563318,1950176,1386858
10095,2013,c096,mac,0,113683,0,0,113683,0,0,0,0,113683,23418,13964,123137,0,30364,0,0,30364,0,0,0,0,30364,276469,205789,101044,2170,17815,0,17815,12592,-10484,-11318,-21802
10096,2013,c096,mahl,0,709736,0,0,709736,0,0,0,0,709736,144791,126625,727902,0,181015,0,0,181015,0,0,0,0,181015,882995,993787,70223,13546,186830,0,186830,109699,347604,-70661,276943
10097,2013,c096,fire,0,3966994,0,0,3966994,0,0,0,0,3966994,207916,562428,3612482,0,1609666,0,0,1609666,0,0,0,0,1609666,5431083,5875443,1165306,75717,957856,0,957856,88891,1324712,-394952,929760
10098,2013,c096,motor,0,600254,0,0,600254,0,0,0,0,600254,0,0,600254,0,176742,0,0,176742,0,0,0,0,176742,2013447,1611596,578593,11457,60025,0,60025,0,-49821,-59761,-109582
10099,2013,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,2013,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,2013,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,2013,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,2013,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,2013,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,2013,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,2013,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,2013,c096,others,0,327206,0,0,327206,0,0,0,0,327206,108624,50075,385755,0,25827,0,0,25827,0,0,0,0,25827,728568,561228,193167,6245,75849,0,75849,143487,-32993,-32576,-65569
10108,2013,c096,misc_total,0,327206,0,0,327206,0,0,0,0,327206,108624,50075,385755,0,25827,0,0,25827,0,0,0,0,25827,728568,561228,193167,6245,75849,0,75849,143487,-32993,-32576,-65569
10109,2013,c096,total,0,5717873,0,0,5717873,0,0,0,0,5717873,484749,753092,5449530,0,2023614,0,0,2023614,0,0,0,0,2023614,9332562,9247843,2108333,109135,1298375,0,1298375,354669,1579018,-569268,1009750
10110,2014,c096,mac,0,89749,0,0,89749,0,0,0,0,89749,14569,0,104318,0,21629,0,0,21629,0,0,0,0,21629,337042,286304,72367,2825,13055,0,13055,-9156,25227,18901,44128
10111,2014,c096,mahl,0,929434,0,0,929434,0,0,0,0,929434,129267,45394,1013307,0,421034,0,0,421034,0,0,0,0,421034,1268729,940321,749442,29255,243960,0,243960,136305,-145655,195735,50080
10112,2014,c096,fire,0,5575967,0,0,5575967,0,0,0,0,5575967,588040,549602,5614405,0,2889022,0,0,2889022,0,0,0,0,2889022,8209469,5838061,5260430,175508,1339143,0,1339143,285178,-1445854,1174275,-271579
10113,2014,c096,motor,0,532021,0,0,532021,0,0,0,0,532021,0,0,532021,0,57878,0,0,57878,0,0,0,0,57878,2098469,2095670,60677,16746,53202,0,53202,0,401396,112041,513437
10114,2014,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10115,2014,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,2014,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,2014,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10118,2014,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,2014,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,2014,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,2014,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,2014,c096,others,0,202507,0,0,202507,0,0,0,0,202507,50073,0,252580,0,47144,0,0,47144,0,0,0,0,47144,532730,764822,-184948,6373,46020,0,46020,121802,263333,42647,305980
10123,2014,c096,misc_total,0,202507,0,0,202507,0,0,0,0,202507,50073,0,252580,0,47144,0,0,47144,0,0,0,0,47144,532730,764822,-184948,6373,46020,0,46020,121802,263333,42647,305980
10124,2014,c096,total,0,7329678,0,0,7329678,0,0,0,0,7329678,781949,594996,7516631,0,3436707,0,0,3436707,0,0,0,0,3436707,12446439,9925178,5957968,230707,1695380,0,1695380,534129,-901553,1543599,642046
10125,2015,c096,mac,0,8532,0,0,8532,0,0,0,0,8532,0,0,8532,0,23862,0,0,23862,0,0,0,0,23862,320581,359851,-15408,387,1312,0,1312,-3261,25502,-1358,24144
10126,2015,c096,mahl,0,486119,0,0,486119,0,0,0,0,486119,48996,56545,478570,0,496589,0,0,496589,0,0,0,0,496589,987784,1350202,134171,22002,131304,0,131304,35378,155715,-77385,78330
10127,2015,c096,fire,0,3857983,0,0,3857983,0,0,0,0,3857983,573970,534836,3897117,0,3489061,0,0,3489061,0,0,0,0,3489061,6647242,8707984,1428319,174614,1153536,0,1153536,-41874,1182522,-614149,568373
10128,2015,c096,motor,0,300336,0,0,300336,0,0,0,0,300336,0,50609,249727,0,112180,0,0,112180,0,0,0,0,112180,2257953,2249175,120958,13593,30035,0,30035,0,85141,-47810,37331
10129,2015,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,2015,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,2015,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,2015,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,2015,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,2015,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,2015,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,2015,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,2015,c096,others,0,42177,0,0,42177,0,0,0,0,42177,0,0,42177,0,17850,0,0,17850,0,0,0,0,17850,492875,567885,-57160,1909,9591,0,9591,6587,81250,-6714,74536
10138,2015,c096,misc_total,0,42177,0,0,42177,0,0,0,0,42177,0,0,42177,0,17850,0,0,17850,0,0,0,0,17850,492875,567885,-57160,1909,9591,0,9591,6587,81250,-6714,74536
10139,2015,c096,total,0,4695147,0,0,4695147,0,0,0,0,4695147,622966,641990,4676123,0,4139542,0,0,4139542,0,0,0,0,4139542,10706435,13235097,1610880,212505,1325778,0,1325778,-3170,1530130,-747416,782714
10140,2016,c096,mac,0,-108,0,0,-108,0,0,0,0,-108,0,0,-108,0,10773,0,0,10773,0,0,0,0,10773,271381,323740,-41586,-5,-12,0,-12,-238,41733,2,41735
10141,2016,c096,mahl,0,424291,0,0,424291,0,0,0,0,424291,56817,45930,435178,0,296138,0,0,296138,0,0,0,0,296138,792086,995323,92901,17851,121481,0,121481,14152,188793,-7420,181373
10142,2016,c096,fire,0,3796699,0,0,3796699,0,0,0,0,3796699,541157,523028,3814828,0,2216214,0,0,2216214,0,0,0,0,2216214,5428564,6717861,926917,159734,1132000,0,1132000,52994,1543183,-66397,1476786
10143,2016,c096,motor,0,160824,0,0,160824,0,0,0,0,160824,48730,0,209554,0,230899,0,0,230899,0,0,0,0,230899,1778244,2273135,-263992,6766,16082,0,16082,0,450698,-2813,447885
10144,2016,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,2016,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,2016,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,2016,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10148,2016,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,2016,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,2016,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,2016,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,2016,c096,others,0,50226,0,0,50226,0,0,0,0,50226,0,0,50226,0,60916,0,0,60916,0,0,0,0,60916,394732,504093,-48445,2113,11378,0,11378,-68633,153813,-878,152935
10153,2016,c096,misc_total,0,50226,0,0,50226,0,0,0,0,50226,0,0,50226,0,60916,0,0,60916,0,0,0,0,60916,394732,504093,-48445,2113,11378,0,11378,-68633,153813,-878,152935
10154,2016,c096,total,0,4431932,0,0,4431932,0,0,0,0,4431932,646704,568958,4509678,0,2814940,0,0,2814940,0,0,0,0,2814940,8665007,10814152,665795,186459,1280929,0,1280929,-1725,2378220,-77506,2300714
10155,2017,c096,mac,0,623,0,0,623,0,0,0,0,623,0,0,623,0,80472,0,0,80472,0,0,0,0,80472,231490,251591,60371,20,145,0,145,-205,-59708,320,-59388
10156,2017,c096,mahl,0,305389,0,0,305389,0,0,0,0,305389,42771,40022,308138,0,252897,0,0,252897,0,0,0,0,252897,702276,732647,222526,9985,94405,0,94405,9722,-28500,157078,128578
10157,2017,c096,fire,0,2674196,0,1182858,3857054,0,0,0,0,3857054,483278,564260,3776072,0,2163353,0,-152941,2010412,0,0,0,0,2010412,5781201,4982990,2808623,126112,1169207,0,1169207,71104,-398974,1983887,1584913
10158,2017,c096,motor,0,654211,0,0,654211,0,0,0,0,654211,-495,14212,639504,0,228437,0,0,228437,0,0,0,0,228437,1890269,1636024,482682,21390,65422,0,65422,0,70010,336495,406505
10159,2017,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160,2017,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10161,2017,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,2017,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,2017,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,2017,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10165,2017,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10166,2017,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167,2017,c096,others,0,581743,0,0,581743,0,0,0,0,581743,-6079,164995,410669,0,-1877587,0,0,-1877587,0,0,0,0,-1877587,2583499,266812,439100,19021,73169,0,73169,16108,-136729,299221,162492
10168,2017,c096,misc_total,0,581743,0,0,581743,0,0,0,0,581743,-6079,164995,410669,0,-1877587,0,0,-1877587,0,0,0,0,-1877587,2583499,266812,439100,19021,73169,0,73169,16108,-136729,299221,162492
10169,2017,c096,total,0,4216162,0,1182858,5399020,0,0,0,0,5399020,519475,783489,5135006,0,847572,0,-152941,694631,0,0,0,0,694631,11188735,7870064,4013302,176528,1402348,0,1402348,96729,-553901,2777001,2223100
10170,2018,c096,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,0,0,2428,0,0,0,0,2428,227331,235840,-6081,0,0,0,0,225,5856,0,5856
10171,2018,c096,mahl,0,223962,0,0,223962,0,0,0,0,223962,40527,32377,232112,0,160827,0,0,160827,0,0,0,0,160827,628895,716729,72993,6731,65717,0,65717,22829,63842,19527,83369
10172,2018,c096,fire,0,1902767,0,1466092,3368859,0,0,0,0,3368859,572873,162253,3779479,0,1770732,0,530576,2301308,0,0,0,0,2301308,6069914,5904983,2466239,101247,967182,0,967182,97305,147506,293732,441238
10173,2018,c096,motor,0,747910,0,0,747910,0,0,0,0,747910,14178,15673,746415,0,389207,0,0,389207,0,0,0,0,389207,2135105,1925776,598536,22477,74791,0,74791,0,50611,65211,115822
10174,2018,c096,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,2018,c096,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10176,2018,c096,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,2018,c096,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,2018,c096,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,2018,c096,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,2018,c096,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,2018,c096,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,2018,c096,others,0,315509,0,0,315509,0,0,0,0,315509,166425,152470,329464,0,332951,0,0,332951,0,0,0,0,332951,3786394,2647271,1472074,9482,56072,0,56072,21818,-1229982,27509,-1202473
10183,2018,c096,misc_total,0,315509,0,0,315509,0,0,0,0,315509,166425,152470,329464,0,332951,0,0,332951,0,0,0,0,332951,3786394,2647271,1472074,9482,56072,0,56072,21818,-1229982,27509,-1202473
10184,2018,c096,total,0,3190148,0,1466092,4656240,0,0,0,0,4656240,794003,362773,5087470,0,2656145,0,530576,3186721,0,0,0,0,3186721,12847639,11430599,4603761,139937,1163762,0,1163762,142177,-962167,405979,-556188
10185,2005,c098,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28105,0,0,0,0,-28105,389977,361872
10186,2005,c098,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,-367,5097,4730
10187,2005,c098,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27606,0,0,0,0,-27606,383055,355449
10188,2005,c098,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92164,0,0,0,0,-92164,1278858,1186694
10189,2005,c098,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435,0,0,0,0,-268435,3724750,3456315
10190,2005,c098,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9685,0,0,0,0,-9685,134385,124700
10191,2005,c098,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,0,0,0,-1695,23517,21822
10192,2005,c098,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89712,0,0,0,0,-89712,1244827,1155115
10193,2005,c098,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6959,0,0,0,0,-6959,96560,89601
10194,2005,c098,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10983,0,0,0,0,-10983,152399,141416
10195,2005,c098,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651,0,0,0,0,-2651,36782,34131
10196,2005,c098,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,-267,3707,3440
10197,2005,c098,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30532,0,0,0,0,-30532,423662,393130
10198,2005,c098,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141104,0,0,0,0,-141104,1957937,1816833
10199,2005,c098,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569161,0,0,0,0,-569161,7897576,7328415
10200,2006,c098,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,-595961,-129954,0,0,-129954,-285376,-3485,-11966,-300827,-425088,0,0,-425088,64788,0,0,0,0,360300,2118686,2478986
